subj_id,task,part,pc,mrt,dprime,c
120,word,test,NA,NA,NA,NA
121,digit,prac,0.5,1834.9843499890999,0,0.2104283942479247
121,digit,test,0.4,1812.9496866604313,-0.4917207196194079,-0.08343098716841828
121,space,prac,0.5,1697.893750009825,0,0.2104283942479247
121,space,test,0.43333333333333335,1532.8413769199815,-0.3248587452825715,-8.326672684688674e-17
121,word,prac,0.4,1767.11635000538,-0.464061355948157,0.4424590722220032
121,word,test,0.38333333333333336,1527.7586538398364,-0.6001787759898455,0.30008938799492274
122,digit,prac,0.3,1856.0145999945248,-1.1725657328527141,0.7967112606742817
122,digit,test,0.38333333333333336,2100.546006244258,-0.5742975700154429,-0.04214256197040077
122,space,prac,0.7,1429.5343999983752,0.8849181444440064,-0.2320306779740785
122,space,test,0.48333333333333334,1383.683361540674,-0.08428512394080154,0.28714878500772145
122,word,prac,0.6,1504.451540007722,0.4640613559481569,-0.44245907222200326
122,word,test,0.55,1569.2027423132317,0.2450062230373207,0.12250311151866035
123,digit,prac,0.6,1462.981759989633,0.4208567884958495,-6.938893903907228e-17
123,digit,test,0.5833333333333334,1203.713059989968,0.4159872201896748,0.2079936100948374
123,space,prac,0.7,1777.7145666574731,0.8849181444440064,-0.2320306779740785
123,space,test,0.55,1639.9070153912853,0.2450062230373207,0.12250311151866035
123,word,prac,0.8,1791.3154599955299,1.5934225213485635,0.586282866426357
123,word,test,0.6333333333333333,1797.2828416629152,0.6811260664711414,0.2596157427542748
124,digit,prac,0.5,940.245999999751,0,-0.21042839424792484
124,digit,test,0.5666666666666667,908.3590107143857,0.32595351351861657,0.0820294662780124
124,space,prac,0.6,1202.226725000401,0.464061355948157,0.4424590722220032
124,space,test,0.43333333333333335,1060.4649478267195,-0.39155382193040156,0.6117641311548756
124,word,prac,0.5,1670.383399999264,0,0.6744897501960817
124,word,test,0.4666666666666667,1006.4169000001253,-0.2073622661302309,0.7038599090549609
125,digit,prac,0.5,1636.93343332852,0,0.6744897501960817
125,digit,test,0.4166666666666667,1689.7775461548006,-0.4159872201896748,0.2079936100948374
125,space,prac,0.5,1822.2628999986534,0,0.2104283942479247
125,space,test,0.2833333333333333,1489.0776666696183,-1.1061124301556573,-0.04712256091201683
125,word,prac,0.6,1761.8265600001919,0.464061355948157,0.4424590722220032
125,word,test,0.45,1706.044107403917,-0.26092743112849115,0.37546993860156624
126,digit,prac,0.3,2108.721420005896,-0.8849181444440064,-0.2320306779740785
126,digit,test,0.65,1401.100453332765,0.7626081486311314,0.2188747016742798
126,space,prac,0.6,1531.7667750059625,0.464061355948157,0.4424590722220032
126,space,test,0.6666666666666666,1509.1567344819034,0.8451849990271662,0.1775862764762624
126,word,prac,0.7,1876.93266667581,1.1725657328527133,-0.7967112606742814
126,word,test,0.5333333333333333,1493.6382642897252,0.16405893255602466,0.16297675675930837
127,digit,prac,0.5,2048.368480004136,0,0.2104283942479247
127,digit,test,0.5166666666666667,1241.5568000020962,0.08428512394080154,0.28714878500772145
127,space,prac,0.8,1718.302925008175,1.5934225213485635,0.586282866426357
127,space,test,0.6166666666666667,1307.9751666669765,0.7281228815082588,0.6933527877322516
127,word,prac,0.4,1311.7159666629332,-0.4208567884958495,-6.938893903907228e-17
127,word,test,0.48333333333333334,1801.756699997222,-0.08669587321155259,0.37263928358389853
128,digit,prac,0.5,863.4306666693486,0,0.2104283942479247
128,digit,test,0.5666666666666667,1205.0825461516904,0.3350399297083788,0.24846725533548542
128,space,prac,0.9,2161.292139987928,2.0574838772967206,0.3542521884522785
128,space,test,0.8166666666666667,1604.6390357130024,1.7575044410939478,-0.17866200793940712
128,word,prac,0.5,2175.9995500033274,0,0.2104283942479247
128,word,test,0.5833333333333334,1731.123831036805,0.5092573396644768,0.6706158900219132
129,digit,prac,0.4,1609.9650749674774,-0.464061355948157,0.4424590722220032
129,digit,test,0.36666666666666664,1789.9223285702258,-0.6811260664711414,0.2596157427542748
129,space,prac,0.4,2169.9582999863223,-0.464061355948157,0.4424590722220032
129,space,test,0.45,1385.8946538530288,-0.2450062230373207,0.12250311151866035
129,word,prac,0.6,1746.3124249916275,0.464061355948157,0.4424590722220032
129,word,test,0.5333333333333333,1720.9838066676946,0.17664230718768958,0.417612500571967
13,digit,prac,0.8,1109.1420999728145,1.5934225213485629,-0.5862828664263566
13,digit,test,0.8666666666666667,1103.8012200035157,2.1364766907754964,0.14299378553359665
13,space,prac,0.8,917.9393600672486,1.5934225213485635,0.586282866426357
13,space,test,0.9,831.2375552165481,2.4581592896169573,0.17166541632209775
13,word,prac,0.6,1228.5828599706292,0.4640613559481569,-0.44245907222200326
13,word,test,0.7666666666666667,1188.644379313136,1.4311782140199636,0.20965545284416987
130,digit,prac,0.4,2032.5173999881367,-0.4208567884958495,-6.938893903907228e-17
130,digit,test,0.6166666666666667,907.3367555651607,0.5784165928309607,0.12677892377419447
130,space,prac,0.6,1566.1422666938367,0.4208567884958495,-6.938893903907228e-17
130,space,test,0.7333333333333333,1375.2602076901185,1.254535906832274,0.2979766064380147
130,word,prac,0.7,1817.556559992954,0.8849181444440065,0.23203067797407845
130,word,test,0.7166666666666667,1712.6644535705323,1.1061124301556573,-0.04712256091201683
131,digit,prac,0.5,1976.7442333395566,0,0.2104283942479247
131,digit,test,0.6333333333333333,1584.5417821443075,0.6683630268070976,-0.17175214076226314
131,space,prac,0.6,1708.9640000049276,0.464061355948157,0.4424590722220032
131,space,test,0.6333333333333333,1669.363985709165,0.6609934432269955,0.08549049857617706
131,word,prac,0.7,1823.234799987405,0.8849181444440065,0.23203067797407845
131,word,test,0.5833333333333334,1768.376411545502,0.47824969514195415,0.5684161945490993
132,digit,prac,0.6,1667.2368599567565,0.464061355948157,0.4424590722220032
132,digit,test,0.45,1029.6122807776549,-0.27088742901172325,0.46473506148398386
132,space,prac,0.3,785.5137250153348,-0.8849181444440065,0.23203067797407845
132,space,test,0.4,896.2435521762408,-0.5376608399662811,0.4312597926244262
132,word,prac,0.3,1902.32800001589,-1.1725657328527141,0.7967112606742817
132,word,test,0.4,1306.1782142737818,-0.5959532128760294,0.627267953416137
133,digit,prac,0.4,1554.9013599986206,-0.4640613559481569,-0.44245907222200326
133,digit,test,0.45,1446.785255572413,-0.2450062230373207,-0.12250311151866035
133,space,prac,0.6,779.7355666601413,0.464061355948157,0.4424590722220032
133,space,test,0.5,1158.6395724082427,0,-0
133,word,prac,0.4,1827.5451750087075,-0.4208567884958495,-6.938893903907228e-17
133,word,test,0.4666666666666667,871.4200153705087,-0.16242937264128585,-0.08121468632064292
14,digit,prac,0.6,2269.237619964406,0.464061355948157,0.4424590722220032
14,digit,test,0.5333333333333333,1462.7797272564326,0.16405893255602466,0.16297675675930837
14,space,prac,0.5,1846.19310009293,0,0.6744897501960817
14,space,test,0.6333333333333333,1360.523736663162,0.7000902126075668,0.3500451063037834
14,word,prac,0.6,1635.53497492103,0.464061355948157,0.4424590722220032
14,word,test,0.2833333333333333,1747.0644823111147,-1.2198436011276668,0.44749242792254756
140,digit,prac,0.5,1320.187275006905,0,-0.21042839424792484
140,digit,test,0.6833333333333333,1201.516363332242,0.9294701229679677,-0.13544371450586162
140,space,prac,0.6,1405.379380000522,0.4640613559481569,-0.44245907222200326
140,space,test,0.5166666666666667,1527.3263566671324,0.08148208215998995,-0.12168833156129087
140,word,prac,0.6,1451.508199999808,0.464061355948157,0.4424590722220032
140,word,test,0.7,1324.9179000000968,1.0118673083316239,-5.551115123125783e-17
141,digit,prac,0.8,944.3552600001574,1.3489795003921634,-0
141,digit,test,0.55,1058.4931103446156,0.2450062230373207,-0.12250311151866035
141,space,prac,0.6,1071.8003799993312,0.4208567884958495,-6.938893903907228e-17
141,space,test,0.6333333333333333,1195.9503866667853,0.6609934432269955,0.08549049857617706
141,word,prac,0.5,1581.94730000044,0,0.2104283942479247
141,word,test,0.5166666666666667,1241.5273275860125,0.0809472904812959,-0.04047364524064795
142,digit,prac,0.7,1654.7710400001959,0.8849181444440065,0.23203067797407845
142,digit,test,0.65,1164.2913499998556,0.7810375030888627,0.30957146106313543
142,space,prac,0.5,1392.5448000009067,0,0.2104283942479247
142,space,test,0.48333333333333334,1379.88130384628,-0.08428512394080154,0.28714878500772145
142,word,prac,0.8,1406.7442399995339,1.5934225213485629,-0.5862828664263566
142,word,test,0.6333333333333333,1473.7308866665749,0.6811260664711414,0.2596157427542748
143,digit,prac,0.5,1276.224974999424,0,0.2104283942479247
143,digit,test,0.43333333333333335,1126.1606961533496,-0.3248587452825715,-8.326672684688674e-17
143,space,prac,0.7,1297.5934000016427,0.8849181444440065,0.23203067797407845
143,space,test,0.8,1554.1537214280015,1.6575930044762264,0.22861772624826776
143,word,prac,0.6,1780.7724499998576,0.4208567884958495,-6.938893903907228e-17
143,word,test,0.6333333333333333,1203.0490500009582,0.6609934432269954,-0.08549049857617701
144,digit,prac,0.8,1295.3325000009497,1.3489795003921634,-0
144,digit,test,0.6666666666666666,1121.8131965524037,0.8352250011439342,-0.08832115359384485
144,space,prac,0.8,1597.3416999913725,1.5934225213485635,0.586282866426357
144,space,test,0.5333333333333333,911.7114428538897,0.16242937264128585,-0.08121468632064292
144,word,prac,0.8,1425.3215000033379,1.5934225213485635,0.586282866426357
144,word,test,0.5333333333333333,1353.085207142742,0.16242937264128568,0.08121468632064284
145,digit,prac,0.6,901.7598999998885,0.4640613559481569,-0.44245907222200326
145,digit,test,0.6166666666666667,1339.941858621074,0.6001787759898455,-0.30008938799492274
145,space,prac,0.6,1260.2109333286833,0.4640613559481569,-0.44245907222200326
145,space,test,0.38333333333333336,1555.305266661648,-0.6191429221262709,-0.39051875154443133
145,word,prac,0.5,1251.5545199974435,0,-0.21042839424792484
145,word,test,0.6166666666666667,1573.625469231046,0.5784165928309604,-0.12677892377419453
146,digit,prac,0.6,1180.219139996916,0.4640613559481569,-0.44245907222200326
146,digit,test,0.5833333333333334,1213.5970346123663,0.4074355956786064,-0.04128842519801751
146,space,prac,0.3,1036.0345500230335,-0.8849181444440064,-0.2320306779740785
146,space,test,0.36666666666666664,1191.589844445438,-0.6609934432269955,0.08549049857617706
146,word,prac,0.5,1071.1334199993878,0,-0.21042839424792484
146,word,test,0.6333333333333333,1078.858382141334,0.6811260664711414,0.2596157427542748
147,digit,prac,0.4,1848.8731333054566,-0.4208567884958495,-6.938893903907228e-17
147,digit,test,0.38333333333333336,1196.6323999983551,-0.680238336816831,-0.5851253914457362
147,space,prac,0.7,1487.9960333152367,0.8849181444440064,-0.2320306779740785
147,space,test,0.5,1128.0579269290547,0,0.6001787759898455
147,word,prac,0.7,1819.9786499899324,1.1725657328527141,0.7967112606742817
147,word,test,0.6,1181.6487862078216,0.5059336541658118,0.2529668270829059
148,digit,prac,0.3,1885.0898334058,-1.1725657328527133,-0.7967112606742814
148,digit,test,0.4,1268.3236408999874,-0.4917207196194079,-0.08343098716841828
148,space,prac,0.5,1719.651560042986,0,-0.21042839424792484
148,space,test,0.6166666666666667,1204.7921896486644,0.5742975700154429,0.04214256197040077
148,word,prac,0.5,1516.7085000081006,0,-0.21042839424792484
148,word,test,0.5333333333333333,1371.2611766648477,0.16242937264128568,0.08121468632064284
149,digit,prac,0.8,1661.012700037098,1.3489795003921634,-0
149,digit,test,0.75,1395.703600013318,1.3134746962858883,-0.15080369397713228
149,space,prac,0.4,1548.2721666727869,-0.464061355948157,0.4424590722220032
149,space,test,0.5166666666666667,1424.8141899743737,0.08428512394080154,0.28714878500772145
149,word,prac,0.3,1734.854200010885,-0.8849181444440064,-0.2320306779740785
149,word,test,0.23333333333333334,1553.4881428674055,-1.4077198181099217,-0.10368113306511545
15,digit,prac,0.5,1350.050924986135,0,0.2104283942479247
15,digit,test,0.7166666666666667,1200.9882461637824,1.1061124301556573,0.047122560912016775
15,space,prac,0.5,1447.6885000476625,0,0.2104283942479247
15,space,test,0.48333333333333334,1220.7087079901246,-0.09991143661772128,0.6501344942987062
15,word,prac,0.6,1722.187800053508,0.4208567884958495,-6.938893903907228e-17
15,word,test,0.5166666666666667,1454.8654275833926,0.08428512394080154,0.28714878500772145
150,digit,prac,0.5,1251.903800014408,0,-0.21042839424792484
150,digit,test,0.7333333333333333,1459.9871533495998,1.2235282623097512,-0.19577691096520078
150,space,prac,0.5,1495.7452800124902,0,-0.21042839424792484
150,space,test,0.5333333333333333,1416.465220822527,0.16242937264128568,0.08121468632064284
150,word,prac,0.7,1380.606680014172,0.8849181444440065,0.23203067797407845
150,word,test,0.6,1683.3545448266555,0.4900124460746414,-0
151,digit,prac,0.4,2411.8381000007503,-0.4640613559481569,-0.44245907222200326
151,digit,test,0.36666666666666664,1507.1169956455653,-0.6811260664711415,-0.25961574275427474
151,space,prac,0.4,1877.199049980845,-0.464061355948157,0.4424590722220032
151,space,test,0.55,1742.5875370326034,0.2450062230373207,0.12250311151866035
151,word,prac,0.4,1373.8184999965601,-0.4208567884958495,-6.938893903907228e-17
151,word,test,0.48333333333333334,1635.393104161872,-0.08257685039603485,-0.20371779783930327
152,digit,prac,0.4,1051.0056400205947,-0.4208567884958495,-6.938893903907228e-17
152,digit,test,0.5,923.567391670077,0,-0.2450062230373207
152,space,prac,0.4,1154.178520012645,-0.4208567884958495,-6.938893903907228e-17
152,space,test,0.5,790.3603933402343,0,-0.16242937264128585
152,word,prac,0.4,1253.9864750287975,-0.4640613559481569,-0.44245907222200326
152,word,test,NA,NA,NA,NA
153,digit,prac,0.7,1485.4301600018534,0.8849181444440064,-0.2320306779740785
153,digit,test,0.5666666666666667,1031.2615199984673,0.37079886562944453,-0.5146907797928445
153,space,prac,0.5,1370.1791000057701,0,0.2104283942479247
153,space,test,0.5333333333333333,1276.5524482759977,0.16242937264128568,0.08121468632064284
153,word,prac,0.4,1194.2873599822617,-0.4640613559481569,-0.44245907222200326
153,word,test,0.5333333333333333,1247.4775344819823,0.16686197433683655,0.24586035980970394
154,digit,prac,0.4,1940.322559990454,-0.4208567884958495,-6.938893903907228e-17
154,digit,test,0.7166666666666667,1802.184773333526,1.1061124301556573,-0.04712256091201683
154,space,prac,0.4,2036.0153500078025,-0.4640613559481569,-0.44245907222200326
154,space,test,0.3333333333333333,1994.0649222181594,-0.8884883326013724,-0.3632968758193902
154,word,prac,0.4,2013.9950000157125,-0.7085043769045564,-1.0287419386483598
154,word,test,0.45,1876.9365999964068,-0.2450062230373207,-0.12250311151866035
155,digit,prac,0.6,1181.6792999976306,0.4208567884958495,-6.938893903907228e-17
155,digit,test,0.6166666666666667,917.7804833341119,0.5742975700154429,-0.04214256197040077
155,space,prac,0.4,1315.4318999974469,-0.4208567884958495,-6.938893903907228e-17
155,space,test,NA,NA,NA,NA
155,word,prac,0.6,1284.8429500045322,0.4208567884958495,-6.938893903907228e-17
155,word,test,NA,NA,NA,NA
156,digit,prac,0.7,1925.36892499993,0.8849181444440064,-0.2320306779740785
156,digit,test,0.55,1483.1093099999634,0.2483440564968262,0.20511931872970912
156,space,prac,0.3,1624.9238499999574,-0.8849181444440064,-0.2320306779740785
156,space,test,0.48333333333333334,1401.85568148135,-0.08428512394080154,0.28714878500772145
156,word,prac,0.6,1842.6708250003676,0.464061355948157,0.4424590722220032
156,word,test,0.5333333333333333,1576.7287785715775,0.18419155580017066,0.5080829980897601
157,digit,prac,0.5,1458.63823334124,0,0.2104283942479247
157,digit,test,0.5166666666666667,1323.3545586202845,0.08428512394080154,0.28714878500772145
157,space,prac,0.4,2004.0728666669265,-0.4208567884958495,-6.938893903907228e-17
157,space,test,0.45,1535.8029586209814,-0.24834405649682634,-0.20511931872970907
157,word,prac,0.7,1838.60469999854,0.8849181444440064,-0.2320306779740785
157,word,test,0.6333333333333333,1406.0304250004785,0.762815187212866,0.5438369662477187
158,digit,prac,0.4,817.7418750055958,-0.4208567884958495,-6.938893903907228e-17
158,digit,test,0.4166666666666667,991.4820172421522,-0.4074355956786064,-0.04128842519801751
158,space,prac,0.6,1280.717599997298,0.4208567884958495,-6.938893903907228e-17
158,space,test,0.6166666666666667,1148.5305700014583,0.5784165928309607,0.12677892377419447
158,word,prac,0.7,1636.188775002665,0.8849181444440064,-0.2320306779740785
158,word,test,0.6666666666666666,994.231755172348,0.8451849990271662,-0.1775862764762624
159,digit,prac,0.7,1058.709666666497,0.8849181444440064,-0.2320306779740785
159,digit,test,0.5166666666666667,826.719258333469,0.08257685039603485,-0.20371779783930327
159,space,prac,0.3,561.4387499990697,-0.8849181444440065,0.23203067797407845
159,space,test,0.38333333333333336,736.1758434784387,-0.5784165928309604,-0.12677892377419453
159,word,prac,0.5,1725.8569666640433,0,0.6744897501960817
159,word,test,0.48333333333333334,1349.319190000339,-0.08257685039603502,0.2037177978393032
16,digit,prac,0.8,1419.35953334905,1.5934225213485635,0.586282866426357
