trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	81	None			NaN	0	0	0.0514852000633255	0.530639000004157	2.49652579997201
2	1	2	filler	79	None			NaN	0	3.5	3.50469149998389	4.00188570003957	5.99724779999815
3	1	3	distractor	2	Right	Left	LeftArrow	0	1.54245479998644	7	7.00948340003379	7.50051020004321	9.49345110007562
4	1	4	target	77	Left	Right	RightArrow	0	2.35635480005294	11	11.007264600019	11.5009654000169	13.495405600057
5	1	5	distractor	83	Right			-1	0	15	15.0065153000178	15.508116299985	17.4953721000347
6	1	6	target	80	Left	Right	RightArrow	0	1.5067683000816	19	19.0219070999883	19.5034548999975	21.4937311999965
7	1	7	distractor	1	Right	Left	LeftArrow	0	0.943352699978277	23	22.9993702999782	23.4992648999905	25.49344380002
8	1	8	target	84	Left	Left	LeftArrow	1	0.660045400029048	27	27.0060037999647	27.4992993000196	29.4934416000033
9	1	9	target	3	Left	Left	LeftArrow	1	0.93044759996701	31	30.999841800076	31.4983947000001	33.4934969000751
10	1	10	target	78	Left	Left	LeftArrow	1	0.579632499953732	35	34.999146200018	35.4973939000629	37.4933535000309
11	1	11	distractor	82	Right	Left	LeftArrow	0	1.41858820000198	39	39.005119199981	39.5019049000693	41.4933982000221
12	1	12	distractor	4	Right	Right	RightArrow	1	0.555549700045958	43	43.0043565999949	43.4988342999713	45.4934586000163
