trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.0883057000028202	0.540712000001804	2.49461259999953
2	1	2	filler	2	None			NaN	0	3.5	3.51811230000021	4.01479549999931	5.99512349999713
3	1	3	distractor	45	Right	Right	RightArrow	1	1.71357630000421	7	7.00787069999933	7.51569749999908	9.4934401999999
4	1	4	distractor	66	Right	Left	LeftArrow	0	1.41215799999918	11	11.0070712000015	11.5101678999999	13.4934361999985
5	1	5	distractor	1	Right	Right	RightArrow	1	1.04377039999963	15	15.0054803000021	15.5331093999994	17.4934506999998
6	1	6	target	65	Left	Left	LeftArrow	1	1.33725599999889	19	19.0055729000014	19.5022737000036	21.4934790999978
7	1	7	target	3	Left	Right	RightArrow	0	0.725754200000665	23	23.0057688000015	23.4998087999993	25.4934273000035
8	1	8	target	64	Left	Left	LeftArrow	1	0.143319499999052	27	27.006178399999	27.5002066000015	29.4937669999999
9	1	9	distractor	43	Right	Right	RightArrow	1	0.375065100000938	31	31.0058179000043	31.4994786000025	33.4937034000031
10	1	10	distractor	23	Right	Left	LeftArrow	0	0.0773117999997339	35	35.0059488999977	35.498539799999	37.4933024999991
11	1	11	target	44	Left	Right	RightArrow	0	1.62440130000323	39	38.9988670000021	39.4934020000001	41.493289500002
12	1	12	target	24	Left	Right	RightArrow	0	1.21805840000161	43	43.0066858999999	43.4972419999976	45.4934228999991
