trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.051956000039354	0.543048299965449	2.49636089999694
2	1	2	filler	44	None			NaN	0	3.5	3.51626079995185	4.00997510005254	5.9955454999581
3	1	3	target	2	Left	Left	LeftArrow	1	1.63024590001442	7	7.00377820001449	7.51222519995645	9.49350069998764
4	1	4	distractor	23	Right	Right	RightArrow	1	1.20632870006375	11	10.9994750999613	11.5020733999554	13.493520900025
5	1	5	distractor	65	Right	Right	RightArrow	1	1.34323080000468	15	14.9991427999921	15.5150632000295	17.4935185000068
6	1	6	target	22	Left	Right	RightArrow	0	1.64091539999936	19	19.004534299951	19.5017917000223	21.4934804999502
7	1	7	target	64	Left	Right	RightArrow	0	1.92299029999413	23	23.0048708999529	23.5010560000082	25.4935011999914
8	1	8	target	24	Left	Left	LeftArrow	1	1.90672160009854	27	27.0049691000022	27.4992000999628	29.4935050000204
9	1	9	distractor	43	Right	Left	LeftArrow	0	1.73554409993812	31	31.0050179000245	31.5014243000187	33.4934980999678
10	1	10	distractor	1	Right	Right	RightArrow	1	1.3201274999883	35	35.0054118999979	35.4994344000006	37.4935003999854
11	1	11	target	45	Left	Right	RightArrow	0	2.01680979994126	39	39.000677300035	39.5018240000354	41.4990182999754
12	1	12	distractor	66	Right	Left	LeftArrow	0	2.49318089999724	43	43.0000878999708	43.4969062999589	45.4952411999693
