trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	0.0892600999941351	0.50024900000426	2.49884489999386
2	1	2	filler	78	None			NaN	0	3.5	3.50698489999922	4.00227569999697	5.99454379999952
3	1	3	distractor	1	Right			-1	0	7	7.00545490000513	7.50309159999597	9.49664690000645
4	1	4	target	80	Left			-1	0	11	11.0198149000062	11.503217599995	13.4976773999952
5	1	5	distractor	79	Right	Left	LeftArrow	0	1.36622209999769	15	15.0083715000073	15.5016293000081	17.4934228000056
6	1	6	target	77	Left	Left	LeftArrow	1	0.412044500000775	19	18.9999757000041	19.4980380000052	21.4934002999944
7	1	7	distractor	3	Right	Right	RightArrow	1	0.497409899995546	23	22.9988644999976	23.5005294000002	25.493074900005
8	1	8	target	81	Left	Left	LeftArrow	1	0.568783400012762	27	27.0002061999985	27.4971440999943	29.4935022999998
9	1	9	target	4	Left	Left	LeftArrow	1	0.872906900011003	31	31.0004390999966	31.5029155999946	33.4934289999946
10	1	10	target	82	Left	Right	RightArrow	0	0.971891399996821	35	34.998826199997	35.5001842000056	37.4933449999953
11	1	11	distractor	84	Right	Right	RightArrow	1	1.38543110000319	39	39.0051209999947	39.4979145999969	41.4933963000076
12	1	12	distractor	2	Right	Left	LeftArrow	0	1.63395829999354	43	43.0050709000061	43.4966024000023	45.4934916000057
