trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0464566000155173	0.519636200013338	2.49814090001746
2	1	2	filler	1	None			NaN	0	3.5	3.50800430000527	4.00351910002064	5.99662330001593
3	1	3	target	22	Left	Left	LeftArrow	1	0.953069899987895	7	7.00628260002122	7.49871860002168	9.49342580002849
4	1	4	target	3	Left	Left	LeftArrow	1	0.498895299999276	11	11.0040976000018	11.5016809000226	13.4930196000205
5	1	5	distractor	2	Right	Right	RightArrow	1	1.06795949998195	15	14.999452100019	15.4968610000215	17.4933454000275
6	1	6	distractor	44	Right	Right	RightArrow	1	1.85103010002058	19	18.9989341000037	19.5013034000003	21.4933828000212
7	1	7	distractor	66	Right	Left	LeftArrow	0	1.67346069999621	23	23.0051991000073	23.5006049000076	25.4933428000077
8	1	8	target	43	Left	Right	RightArrow	0	0.946132499986561	27	27.0046421000152	27.5010799000156	29.4933687000012
9	1	9	target	65	Left	Right	RightArrow	0	0.93021730001783	31	31.0046773000213	31.4975507000054	33.4934597000247
10	1	10	target	45	Left	Right	RightArrow	0	0.88580349998665	35	35.0041080000228	35.5009039000142	37.4933654000051
11	1	11	distractor	24	Right	Right	RightArrow	1	1.2196288999985	39	38.9992735000269	39.4993127000052	41.4935373000044
12	1	12	distractor	64	Right	Right	RightArrow	1	1.03388000000268	43	43.0046898000001	43.4967520000064	45.4933880000026
