trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0841924999840558	0.514147799927741	2.49842579988763
2	1	2	filler	2	None			NaN	0	3.5	3.50485829985701	4.00096309999935	5.99469819990918
3	1	3	target	3	Left	Left	LeftArrow	1	1.27456950000487	7	7.00371439987794	7.5010106000118	9.49333589989692
4	1	4	distractor	24	Right	Right	RightArrow	1	0.894548299955204	11	11.00415409985	11.5013834999409	13.4931334999856
5	1	5	distractor	64	Right	Right	RightArrow	1	1.33298539998941	15	14.9999106000178	15.5009307998698	17.4934555999935
6	1	6	target	22	Left	Left	LeftArrow	1	1.06364680011757	19	19.0047355999704	19.5013528999407	21.4934604999144
7	1	7	distractor	23	Right			-1	0	23	23.0045761999208	23.5016856999137	25.4959931999911
8	1	8	distractor	45	Right	Right	RightArrow	1	1.32011849991977	27	27.0141533999704	27.4964878000319	29.4933764999732
9	1	9	distractor	66	Right	Left	LeftArrow	0	1.48979909997433	31	31.0044257999398	31.4994487999938	33.4934865999967
10	1	10	target	43	Left	Left	LeftArrow	1	1.61141630006023	35	35.0003353999928	35.4983142998535	37.4933784999885
11	1	11	target	65	Left			-1	0	39	38.9997127000242	39.5018622998614	41.4944313999731
12	1	12	target	44	Left			-1	0	43	43.0101338999812	43.4966597999446	45.4956290998962
