trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None			NaN	0	0	0.0862785000354052	0.509685599943623	2.49559110007249
2	1	2	filler	2	None			NaN	0	3.5	3.50828279997222	3.99874519999139	5.99822690011933
3	1	3	distractor	3	Right	Right	RightArrow	1	0.843020800035447	7	7.0092560001649	7.49820469995029	9.49341500014998
4	1	4	target	1	Left	Left	LeftArrow	1	1.4927995998878	11	10.9987276000902	11.4997348000761	13.4938471999485
5	1	5	distractor	22	Right	Right	RightArrow	1	0.770548300119117	15	15.0002809001599	15.4968952999916	17.4934503000695
6	1	6	distractor	24	Right	Right	RightArrow	1	0.825623099924996	19	18.999825600069	19.4959951001219	21.4935245001689
7	1	7	distractor	66	Right	Right	RightArrow	1	1.19174939999357	23	22.9987993000541	23.5016592999455	25.4930625001434
8	1	8	target	23	Left	Right	RightArrow	0	0.831254299962893	27	27.0048626000062	27.5015879999846	29.4934535000939
9	1	9	target	64	Left	Right	RightArrow	0	2.0769491000101	31	30.9985613001045	31.497236300027	33.4962180999573
10	1	10	distractor	45	Right	Left	LeftArrow	0	1.44822070002556	35	35.0001686001197	35.4970744999591	37.493474500021
11	1	11	target	65	Left			-1	0	39	39.0001695000101	39.4970508001279	41.4953632999677
12	1	12	target	43	Left	Right	RightArrow	0	1.02307950006798	43	43.0175191999879	43.5004694999661	45.4935238000471
