trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0849412998650223	0.514286199817434	2.49661109992303
2	1	2	filler	2	None			NaN	0	3.5	3.50752139999531	4.00005809986033	5.99501959979534
3	1	3	distractor	22	Right	Right	RightArrow	1	1.08703789999709	7	7.00538340001367	7.49655939987861	9.49343249993399
4	1	4	distractor	64	Right	Right	RightArrow	1	1.79106689989567	11	10.9988253000192	11.4987113999669	13.4934421000071
5	1	5	target	23	Left	Right	RightArrow	0	2.12899230001494	15	14.9999290998094	15.496475999942	17.4949576000217
6	1	6	target	65	Left			-1	0	19	19.005527799949	19.4988424999174	21.4941212998237
7	1	7	target	24	Left			-1	0	23	23.01020099991	23.4963046999183	25.4985352000222
8	1	8	distractor	44	Right	Right	RightArrow	1	1.63117910013534	27	27.0052487999201	27.5007157998625	29.4934753999114
9	1	9	distractor	66	Right			-1	0	31	31.0040400999133	31.4982706999872	33.49611800001
10	1	10	target	43	Left			-1	0	35	35.0102338998113	35.4997884000186	37.4957165999804
11	1	11	distractor	3	Right	Right	RightArrow	1	1.60709569999017	39	39.0152425998822	39.4979550999124	41.4934652999509
12	1	12	target	45	Left	Left	LeftArrow	1	1.56339390017092	43	42.9987106998451	43.4993383998517	45.4934322999325
