trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	65	None			NaN	0	0	0.0887013000901788	0.517756799934432	2.49774009990506
2	1	2	filler	23	None			NaN	0	3.5	3.51884140004404	4.00384790007956	5.99824180011638
3	1	3	distractor	24	Right	Right	RightArrow	1	1.6500882001128	7	7.00474420003593	7.50102209998295	9.49335570004769
4	1	4	distractor	64	Right			-1	0	11	10.9999369999859	11.5018855999224	13.4945865999907
5	1	5	target	22	Left	Left	LeftArrow	1	1.22546720015816	15	15.0094198998995	15.5006820999552	17.4941340999212
6	1	6	distractor	45	Right	Right	RightArrow	1	1.27108819992281	19	19.0049491000827	19.498132100096	21.493416500045
7	1	7	distractor	3	Right	Right	RightArrow	1	1.35261750011705	23	22.9988921000622	23.4977180999704	25.4934563999996
8	1	8	target	44	Left	Right	RightArrow	0	1.21132100000978	27	26.999430899974	27.5017864999827	29.49346040003
9	1	9	target	1	Left	Left	LeftArrow	1	1.76978769991547	31	30.9986380999908	31.5001455000602	33.4933690000325
10	1	10	target	43	Left	Left	LeftArrow	1	1.17588709993288	35	35.0055553999264	35.4977273000404	37.4934292999096
11	1	11	target	2	Left	Left	LeftArrow	1	1.83174800011329	39	39.0051216001157	39.4992358000018	41.4933907999657
12	1	12	distractor	66	Right	Right	RightArrow	1	1.11721409996971	43	43.0000048999209	43.4986759000458	45.493315000087
