trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	77	None			NaN	0	0	0.0859973998740315	0.509158300003037	2.49544920003973
2	1	2	filler	79	None			NaN	0	3.5	3.51824570004828	4.00371119985357	5.99815590004437
3	1	3	target	80	Left	Left	LeftArrow	1	1.03884369996376	7	7.01044399989769	7.50304890004918	9.4934946000576
4	1	4	distractor	1	Right	Right	RightArrow	1	1.0775399999693	11	11.0060051998589	11.4988325999584	13.4931314999703
5	1	5	target	82	Left	Left	LeftArrow	1	1.4066407000646	15	14.9993984999601	15.4979784998577	17.4934220998548
6	1	6	distractor	78	Right	Right	RightArrow	1	0.875810900004581	19	18.9999881000258	19.500188899925	21.4934409998823
7	1	7	distractor	4	Right	Right	RightArrow	1	1.39893650007434	23	23.0045961998403	23.5018652998842	25.4934669998474
8	1	8	target	83	Left	Left	LeftArrow	1	1.56224350002594	27	27.0001213999931	27.4981154999696	29.4930437000003
9	1	9	target	2	Left	Right	RightArrow	0	1.21067809988745	31	30.9997986999806	31.5018186999951	33.4931143999565
10	1	10	target	81	Left	Right	RightArrow	0	1.60646039992571	35	34.9988001000602	35.4997688999865	37.4933290998451
11	1	11	distractor	84	Right	Left	LeftArrow	0	1.39703479991294	39	38.9998488000128	39.4979914999567	41.4935129999649
12	1	12	distractor	3	Right	Right	RightArrow	1	1.72598870005459	43	43.0000709998421	43.4988803998567	45.4933611999732
