trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.0852761999703944	0.509580400073901	2.49714859994128
2	1	2	filler	64	None			NaN	0	3.5	3.50728529994376	4.00159429991618	5.99452390009537
3	1	3	distractor	44	Right	Right	RightArrow	1	1.28181830001995	7	7.01031069993041	7.4979065998923	9.49295790004544
4	1	4	target	65	Left	Right	RightArrow	0	0.810318999923766	11	11.0046902999748	11.4977585000452	13.4934785999358
5	1	5	target	43	Left	Right	RightArrow	0	1.41759239998646	15	15.0056217999663	15.4966430999339	17.4930527000688
6	1	6	distractor	1	Right	Right	RightArrow	1	1.32081770012155	19	18.9987727999687	19.4967485999223	21.493377200095
7	1	7	target	45	Left	Left	LeftArrow	1	1.49993169982918	23	23.0002760000061	23.5020735000726	25.493406600086
8	1	8	target	3	Left	Left	LeftArrow	1	1.46701189992018	27	26.9998284000903	27.4970652000047	29.4934401998762
9	1	9	distractor	66	Right	Right	RightArrow	1	2.07177940011024	31	30.9987933998927	31.5004648999311	33.4974279999733
10	1	10	distractor	24	Right	Left	LeftArrow	0	1.69155390001833	35	34.9999520001002	35.5013252999634	37.4934556998778
11	1	11	distractor	2	Right	Left	LeftArrow	0	2.01424350007437	39	39.0000807999168	39.4975074999966	41.4982352999505
12	1	12	target	23	Left	Right	RightArrow	0	1.20425099995919	43	43.0052338000387	43.4981414000504	45.493489000015
