trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0947202000002108	0.503446200000326	2.49416930000007
2	1	2	filler	66	None			NaN	0	3.5	3.50659850000011	4.00333940000019	5.99399970000013
3	1	3	target	3	Left	Left	LeftArrow	1	0.830280499999844	7	7.00788920000014	7.50389010000026	9.49352720000024
4	1	4	distractor	24	Right	Right	RightArrow	1	1.46516580000025	11	11.0051348000002	11.5036402000001	13.4935233000001
5	1	5	distractor	45	Right	Right	RightArrow	1	1.37449070000002	15	15.0046861000001	15.5009261	17.4946005000002
6	1	6	target	22	Left	Left	LeftArrow	1	1.0275016999999	19	19.0064316000003	19.5005742000003	21.4935745000002
7	1	7	distractor	1	Right	Right	RightArrow	1	1.09243599999991	23	23.0054651	23.5008898000001	25.4934839000002
8	1	8	target	23	Left	Right	RightArrow	0	1.27387920000001	27	27.0051111000002	27.4989214000002	29.4935034
9	1	9	distractor	65	Right	Left	LeftArrow	0	1.63745510000035	31	31.0008506000004	31.5001324	33.4935121000003
10	1	10	distractor	43	Right	Right	RightArrow	1	1.83781330000011	35	35.0048724000003	35.5044171	37.4935490000003
11	1	11	target	64	Left	Right	RightArrow	0	1.42087089999995	39	39.0048650000003	39.5003137000003	41.4934350000003
12	1	12	target	44	Left	Right	RightArrow	0	2.00910130000011	43	43.0048565000002	43.5033370000001	45.4988962000002
