trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.0915310999844223	0.554230900015682	2.49649170000339
2	1	2	filler	45	None			NaN	0	3.5	3.52206829999341	4.00995289999992	5.99827029998414
3	1	3	target	23	Left	Left	LeftArrow	1	1.24851230002241	7	7.00839710002765	7.5172052999842	9.49332950002281
4	1	4	distractor	64	Right	Right	RightArrow	1	1.62929270003224	11	11.0006547999801	11.5062137999921	13.4934432000155
5	1	5	distractor	2	Right	Right	RightArrow	1	1.59115609998116	15	15.0046746000298	15.5303712000023	17.4937737000291
6	1	6	target	65	Left	Left	LeftArrow	1	1.63153590000002	19	19.0049563000211	19.4989493000321	21.4934081999818
7	1	7	target	1	Left	Right	RightArrow	0	2.15830060001463	23	22.9996661000187	23.4973955000169	25.4958680000273
8	1	8	target	66	Left			-1	0	27	26.9991240000236	27.497179900005	29.4963856000104
9	1	9	distractor	24	Right	Right	RightArrow	1	1.32919220003532	31	31.0142814000137	31.4999291999848	33.4934367000242
10	1	10	distractor	44	Right			-1	0	35	35.0051037999801	35.4964830999961	37.4993308000267
11	1	11	distractor	3	Right	Right	RightArrow	1	1.73193790001096	39	39.0093643	39.4981459000264	41.4934458000353
12	1	12	target	43	Left	Right	RightArrow	0	1.79750719998265	43	43.0002428999869	43.4962477000081	45.4934464999824
