trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None			NaN	0	0	0.0880007999949157	0.505998900160193	2.49738520011306
2	1	2	filler	1	None			NaN	0	3.5	3.50598360016011	4.00298590003513	5.99514150014147
3	1	3	target	65	Left	Left	LeftArrow	1	1.63682150002569	7	7.01069440017454	7.50395460007712	9.49343780009076
4	1	4	target	3	Left	Left	LeftArrow	1	1.49521879991516	11	10.9999063999858	11.5020624001045	13.4934285001364
5	1	5	distractor	43	Right	Right	RightArrow	1	2.52437100000679	15	14.9991981000639	15.5021710000001	17.4941710999701
6	1	6	distractor	66	Right	Left	LeftArrow	0	1.44829099997878	19	19.0049113000277	19.5007929001004	21.493474900024
7	1	7	distractor	24	Right	Left	LeftArrow	0	1.87226989981718	23	22.9999347000849	23.5053569001611	25.4933571000583
8	1	8	distractor	2	Right	Left	LeftArrow	0	1.54186679981649	27	27.0045875001233	27.4998066001572	29.4934686999768
9	1	9	target	23	Left	Right	RightArrow	0	1.78042840003036	31	31.0005123000592	31.5038155000657	33.4934362999629
10	1	10	distractor	45	Right	Right	RightArrow	1	1.84798730001785	35	35.0001709000207	35.5004388000816	37.4934613001533
11	1	11	target	22	Left	Left	LeftArrow	1	1.49820069991983	39	38.9990994001273	39.4997791000642	41.4934138001408
12	1	12	target	44	Left	Right	RightArrow	0	2.03892800002359	43	43.0040349999908	43.500563000096	45.4939244000707
