trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0522360000759363	0.514126900001429	2.49776820000261
2	1	2	filler	3	None			NaN	0	3.5	3.50871670001652	4.00172410008963	5.99828890000936
3	1	3	target	22	Left	Left	LeftArrow	1	1.52527179999743	7	7.00859570002649	7.50173050002195	9.49347059999127
4	1	4	distractor	44	Right	Right	RightArrow	1	1.39914480003063	11	11.0050212000497	11.4968883000547	13.4938116000267
5	1	5	distractor	43	Right	Right	RightArrow	1	1.05269590008538	15	14.9997194000753	15.4993876999943	17.4934215000831
6	1	6	target	45	Left	Left	LeftArrow	1	1.25819109997246	19	18.999854200054	19.5013724000892	21.4934058000799
7	1	7	distractor	1	Right	Neither	DownArrow	0	2.08893660001922	23	22.9995098999934	23.4968330999836	25.4942463000771
8	1	8	distractor	65	Right	Right	RightArrow	1	1.45772609999403	27	26.9992848000256	27.5006973000709	29.4934943000553
9	1	9	target	2	Left	Right	RightArrow	0	1.22808510006871	31	30.9995509000728	31.5002307000104	33.4934784000507
10	1	10	target	64	Left	Right	RightArrow	0	1.49713819997851	35	34.9989215000533	35.5039476000238	37.4934539999813
11	1	11	distractor	24	Right	Left	LeftArrow	0	1.84229169995524	39	38.9999479000689	39.4984025000595	41.493465000065
12	1	12	target	66	Left	Right	RightArrow	0	2.44397150003351	43	43.0052615000168	43.4986772000557	45.4971681000898
