trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None			NaN	0	0	0.045351600041613	0.534726200159639	2.49513540021144
2	1	2	filler	22	None			NaN	0	3.5	3.50773599999957	3.99733390007168	5.99504870013334
3	1	3	distractor	3	Right	Right	RightArrow	1	0.698126799892634	7	7.00839180010371	7.49870740016922	9.49296740000136
4	1	4	target	24	Left			-1	0	11	10.9999432000332	11.5013943000231	13.4996731001884
5	1	5	target	2	Left	Right	RightArrow	0	1.77563149994239	15	15.0170611001085	15.5013861001935	17.4934075002093
6	1	6	target	23	Left	Left	LeftArrow	1	1.44087970000692	19	18.9994415000547	19.4984248999972	21.4934674000833
7	1	7	distractor	43	Right	Left	LeftArrow	0	1.63428939995356	23	22.9988206000999	23.4997398001142	25.4934545999859
8	1	8	distractor	66	Right	Right	RightArrow	1	1.04643709980883	27	26.9997317001689	27.4952842001803	29.4934602000285
9	1	9	distractor	1	Right	Left	LeftArrow	0	1.50760169979185	31	31.0046826000325	31.5006525001954	33.4933685001452
10	1	10	target	64	Left	Right	RightArrow	0	1.49910010001622	35	35.0001108001452	35.5003213000018	37.493478000164
11	1	11	distractor	45	Right	Right	RightArrow	1	1.21618929994293	39	38.9999398000073	39.5022535000462	41.4934781000484
12	1	12	target	65	Left	Left	LeftArrow	1	1.12659240001813	43	43.0052051001694	43.4993199000601	45.4935138002038
