trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0820115999958944	0.506832900020527	2.49538700000267
2	1	2	filler	3	None			NaN	0	3.5	3.50647650001338	4.00007639999967	5.99799630002235
3	1	3	distractor	22	Right	Right	RightArrow	1	1.36700369999744	7	7.00793210000847	7.50052110000979	9.49341540000751
4	1	4	target	1	Left			-1	0	11	10.9996339000063	11.5026246000198	13.4981714000169
5	1	5	distractor	64	Right	Right	RightArrow	1	0.695261300017592	15	15.0182516000059	15.5049800999986	17.4933777000115
6	1	6	target	2	Left	Right	RightArrow	0	1.19459190001362	19	19.0045107000042	19.5014486	21.4934474000183
7	1	7	target	66	Left	Left	LeftArrow	1	0.780968799983384	23	23.0047317999997	23.5040386000182	25.4934065999987
8	1	8	distractor	65	Right	Right	RightArrow	1	0.63884109997889	27	27.000224700023	27.4976945000235	29.4933894000133
9	1	9	distractor	24	Right	Right	RightArrow	1	0.575540400022874	31	30.9997525000072	31.4995827999956	33.4933396000124
10	1	10	distractor	44	Right	Left	LeftArrow	0	0.766922599985264	35	35.0046206999978	35.5006443000166	37.4929444000009
11	1	11	target	23	Left	Right	RightArrow	0	0.539498500002082	39	39.0044676999969	39.498863100016	41.4937535000208
12	1	12	target	43	Left	Left	LeftArrow	1	0.629100199992536	43	43.0046984000073	43.5008732000133	45.4934051000164
