trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	82	None			NaN	0	0	0.0471836999058723	0.503059400012717	2.49390929983929
2	1	2	filler	4	None			NaN	0	3.5	3.52232480002567	4.00152509985492	5.99410799983889
3	1	3	distractor	3	Right	Right	RightArrow	1	0.475900300079957	7	7.00957729993388	7.50336149986833	9.49342929990962
4	1	4	distractor	81	Right			-1	0	11	11.0043568999972	11.5029545000289	13.4974761998747
5	1	5	distractor	84	Right	Right	RightArrow	1	0.750643500126898	15	15.0209131999873	15.5005194998812	17.4934167999309
6	1	6	target	83	Left	Left	LeftArrow	1	0.335952399997041	19	18.9994447999634	19.500454199966	21.4934508998413
7	1	7	target	77	Left	Right	RightArrow	0	0.503919699927792	23	22.9988596998155	23.5005051000044	25.4932349999435
8	1	8	distractor	2	Right	Right	RightArrow	1	0.712818400003016	27	27.0041858998593	27.4985861999448	29.4933752999641
9	1	9	target	78	Left	Left	LeftArrow	1	0.765950899804011	31	31.0047806999646	31.4965480000246	33.4934628999326
10	1	10	target	1	Left	Right	RightArrow	0	1.06626380002126	35	34.999905299861	35.499091199832	37.4934910999145
11	1	11	target	79	Left	Left	LeftArrow	1	0.690269599901512	39	38.9997357998509	39.5004793000408	41.4934802998323
12	1	12	distractor	80	Right	Right	RightArrow	1	0.951799400150776	43	42.998722899938	43.5006386998575	45.4934451000299
