trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0735306000569835	0.524975800071843	2.49562780000269
2	1	2	filler	43	None			NaN	0	3.5	3.50698060006835	4.0031028999947	5.99616530002095
3	1	3	distractor	65	Right	Right	RightArrow	1	1.10437700001057	7	7.01416380004957	7.50832590006758	9.49344560003374
4	1	4	target	44	Left	Left	LeftArrow	1	2.75575889996253	11	11.0107489000075	11.5015372000635	13.4952407000819
5	1	5	distractor	24	Right	Right	RightArrow	1	1.1628461999353	15	15.0109657000285	15.5047790000681	17.4931425000541
6	1	6	distractor	66	Right	Left	LeftArrow	0	0.658280099974945	19	19.0079142000759	19.5020122000715	21.4934994000942
7	1	7	distractor	1	Right	Left	LeftArrow	0	1.60982829995919	23	22.9989359000465	23.5009415000677	25.4934695000993
8	1	8	target	64	Left	Right	RightArrow	0	1.33286040008534	27	27.0056852999842	27.5035629000049	29.4933675000211
9	1	9	target	3	Left	Left	LeftArrow	1	1.00447700009681	31	31.0000843000598	31.4999387999997	33.4931479000952
10	1	10	distractor	22	Right	Left	LeftArrow	0	1.10291689995211	35	34.9998264000751	35.5024837000528	37.4934817000758
11	1	11	target	2	Left	Right	RightArrow	0	1.61193520005327	39	38.9999117000261	39.5000936000142	41.4933765000897
12	1	12	target	23	Left	Left	LeftArrow	1	1.40634560002945	43	43.0002437999938	43.4980822000653	45.4935457000975
