trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	0.0907627000124194	0.503790399990976	2.50127949996386
2	1	2	filler	77	None			NaN	0	3.5	3.51385879999725	4.00174929999048	5.9958846999798
3	1	3	target	81	Left	Left	LeftArrow	1	1.12777329998789	7	7.01257469999837	7.50140000000829	9.49372149998089
4	1	4	distractor	3	Right			-1	0	11	11.0083986999816	11.4990532000083	13.4958569000009
5	1	5	distractor	1	Right	Left	LeftArrow	0	1.46019109996269	15	15.0222835000022	15.4935348000145	17.4935268000118
6	1	6	distractor	84	Right			-1	0	19	19.0095042000175	19.4991942999768	21.4998502999661
7	1	7	target	4	Left	Left	LeftArrow	1	1.8988604999613	23	23.0195717999595	23.5034097000025	25.493408099981
8	1	8	target	78	Left	Left	LeftArrow	1	1.55099990003509	27	27.0072684999905	27.5019310999778	29.4939190999721
9	1	9	distractor	79	Right	Right	RightArrow	1	2.12198950001039	31	31.0072585999733	31.4995552999899	33.4959777999902
10	1	10	target	82	Left	Left	LeftArrow	1	1.83921740000369	35	35.0080054000136	35.4989331999677	37.493462399987
11	1	11	target	80	Left	Right	RightArrow	0	1.45428929995978	39	39.0066074999631	39.5017290000105	41.4934571000049
12	1	12	distractor	2	Right	Left	LeftArrow	0	1.73204780003289	43	43.0072977999807	43.5013509999844	45.4934110000031
