trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	43	None			NaN	0	0	0.0792400001082569	0.52600309997797	2.49417890002951
2	1	2	filler	22	None			NaN	0	3.5	3.50632650009356	3.99626590008847	5.99431740003638
3	1	3	distractor	24	Right	Right	RightArrow	1	0.961164999986067	7	7.00712980004027	7.49821810005233	9.49347750004381
4	1	4	target	23	Left	Left	LeftArrow	1	1.06056610005908	11	10.9997354000807	11.4989019001368	13.4934623001609
5	1	5	distractor	45	Right	Right	RightArrow	1	0.841409800108522	15	14.998353100149	15.5000241000671	17.4934732001275
6	1	6	distractor	64	Right	Right	RightArrow	1	1.00254660006613	19	19.0000373001676	19.501585500082	21.493479100056
7	1	7	target	44	Left	Left	LeftArrow	1	0.891198399942368	23	23.0002276001032	23.5006602001376	25.4935218000319
8	1	8	target	66	Left	Right	RightArrow	0	0.641284399898723	27	26.99983970006	27.4996111001819	29.4934065002017
9	1	9	distractor	2	Right			-1	0	31	30.999922499992	31.4960752001498	33.4992975001223
10	1	10	target	65	Left	Right	RightArrow	0	1.34489280008711	35	35.0133291999809	35.5007178999949	37.4933909000829
11	1	11	target	1	Left	Left	LeftArrow	1	2.02013149997219	39	39.0050890001003	39.4963628000114	41.4977206001058
12	1	12	distractor	3	Right	Left	LeftArrow	0	1.16844210005365	43	43.0048750001006	43.5014383001253	45.4934096999932
