trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0479888999834657	0.507061999989673	2.50008059991524
2	1	2	filler	24	None			NaN	0	3.5	3.51100339996628	4.00317110004835	5.99969039997086
3	1	3	target	3	Left	Left	LeftArrow	1	1.91851780004799	7	7.00610719993711	7.49982869997621	9.49336749990471
4	1	4	target	22	Left	Left	LeftArrow	1	2.08467529993504	11	10.9996563999448	11.5045356000774	13.4937877000775
5	1	5	target	1	Left	Right	RightArrow	0	1.64997799997218	15	14.999093899969	15.5041879001074	17.493483300088
6	1	6	distractor	64	Right			-1	0	19	19.0002528000623	19.4992714999244	21.4940478999633
7	1	7	distractor	44	Right	Right	RightArrow	1	2.26073600002564	23	23.0108252998907	23.5020753999706	25.4995891000144
8	1	8	distractor	43	Right			-1	0	27	27.0051661001053	27.5022646000143	29.494168400066
9	1	9	distractor	66	Right	Left	LeftArrow	0	1.3032913999632	31	31.0073738000356	31.5028172000311	33.4934811999556
10	1	10	target	45	Left	Right	RightArrow	0	1.67595980013721	35	35.0003281000536	35.4996440999676	37.4934672000818
11	1	11	target	65	Left	Left	LeftArrow	1	2.22358220000751	39	39.0041733998805	39.5017701000907	41.4952964999247
12	1	12	distractor	23	Right	Right	RightArrow	1	2.2218392000068	43	42.9991361000575	43.4992555999197	45.4941418000963
