trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.048529600026086	0.538159399991855	2.49398229992948
2	1	2	filler	22	None			NaN	0	3.5	3.50127310003154	4.0404463999439	5.99448120000307
3	1	3	distractor	43	Right	Right	RightArrow	1	1.38507550000213	7	7.00358819996472	7.53604589996394	9.49348970002029
4	1	4	target	23	Left			-1	0	11	11.002168099978	11.5392978999298	13.4982779999264
5	1	5	distractor	66	Right	Right	RightArrow	1	1.60283980006352	15	15.0182823999785	15.5368676999351	17.4934837999754
6	1	6	target	24	Left	Left	LeftArrow	1	1.71440499997698	19	18.9991600000067	19.5351772999857	21.4934056999628
7	1	7	target	64	Left	Right	RightArrow	0	1.60947579995263	23	22.9998873999575	23.53861649998	25.4930176000344
8	1	8	distractor	45	Right	Left	LeftArrow	0	1.42358629999217	27	26.9999028999591	27.5373440999538	29.4934563999996
9	1	9	distractor	1	Right	Left	LeftArrow	0	0.788160600000992	31	30.9990907999454	31.5398407999892	33.493468199973
10	1	10	target	44	Left	Right	RightArrow	0	1.26374250010122	35	34.9993215999566	35.539403899922	37.4934703999897
11	1	11	target	3	Left	Right	RightArrow	0	2.24259760009591	39	38.9994364000158	39.5367600999307	41.4955159999663
12	1	12	distractor	65	Right	Left	LeftArrow	0	1.48230349994265	43	42.9980234999675	43.5371077000163	45.4934763000347
