trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.0994847000110894	0.588971799938008	2.4968107000459
2	1	2	filler	45	None			NaN	0	3.5	3.5240339001175	4.01343120005913	5.99680380010977
3	1	3	target	1	Left	Right	RightArrow	0	1.4303655999247	7	7.00781149999239	7.5244473000057	9.49351370008662
4	1	4	target	44	Left	Left	LeftArrow	1	1.27568680001423	11	11.0005840999074	11.5037612000015	13.493474900024
5	1	5	target	2	Left	Right	RightArrow	0	0.742753499886021	15	15.0048086000606	15.5175419000443	17.4935220999178
6	1	6	target	43	Left	Left	LeftArrow	1	0.628296999959275	19	19.0001511999872	19.5006071000826	21.4934849001002
7	1	7	distractor	66	Right	Right	RightArrow	1	0.411470799939707	23	23.0085086999461	23.4965886001009	25.4934402999934
8	1	8	distractor	64	Right	Left	LeftArrow	0	0.552072799997404	27	26.9991055000573	27.4993052000646	29.4934163000435
9	1	9	distractor	22	Right	Both	LeftArrow|RightArrow	0	0.945675199851394	31	30.99965230003	31.4934336000588	33.4934700001031
10	1	10	distractor	23	Right	Right	RightArrow	1	1.32093479996547	35	35.0047752999235	35.4969961000606	37.4934354000725
11	1	11	distractor	65	Right	Left	LeftArrow	0	1.16846099984832	39	38.9999494000804	39.498561100103	41.4934976999648
12	1	12	target	24	Left	Right	RightArrow	0	1.78782960004173	43	42.9988422000315	43.5014287999365	45.4934835999738
