trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0902702000021236	0.591854300000705	2.49897929999861
2	1	2	filler	3	None			NaN	0	3.5	3.50794020001194	4.0112947000016	5.99500410001201
3	1	3	target	1	Left	Left	LeftArrow	1	1.76927659999637	7	7.00598470000841	7.51281500000914	9.49342300000717
4	1	4	distractor	22	Right			-1	0	11	10.999784700005	11.5136827000097	13.4946609000035
5	1	5	distractor	44	Right			-1	0	15	15.0093029999989	15.5172482000053	17.4965596000111
6	1	6	target	24	Left	Left	LeftArrow	1	1.38020070000493	19	19.0063764000079	19.501657700006	21.4930310000054
7	1	7	target	45	Left	Left	LeftArrow	1	1.67315529999905	23	22.9987719000055	23.4977419000061	25.4934056000056
8	1	8	target	23	Left	Right	RightArrow	0	1.60427579999669	27	26.9999773000018	27.5020628000057	29.4933818999998
9	1	9	distractor	66	Right	Left	LeftArrow	0	0.939319299999624	31	30.9986855000025	31.5015083000035	33.4933166999981
10	1	10	distractor	64	Right	Right	RightArrow	1	1.63974299999245	35	34.9997898000001	35.4959168000059	37.4934355000005
11	1	11	distractor	43	Right	Left	LeftArrow	0	1.93895920000796	39	39.0028918000025	39.4989182999998	41.4932990000088
12	1	12	target	65	Left	Left	LeftArrow	1	1.22576289999415	43	42.9998366000073	43.4974325000076	45.493441700004
