trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	43	None	Left	LeftArrow	NaN	1.17776280001272	0	0.162629899976309	0.5830068999785	2.49336939997738
2	1	2	filler	1	None			NaN	0	4	4.01052720000735	4.50675359996967	6.50004159996752
3	1	3	target	44	Left	Left	LeftArrow	1	1.15321639995091	7.5	7.5102100999793	8.0170630000066	9.99341619998449
4	1	4	target	3	Left	Right	RightArrow	0	1.70500560000073	11.5	11.5120784000028	12.0059342999593	13.9933635999914
5	1	5	distractor	65	Right	Right	RightArrow	1	1.90212230000179	15.5	15.5029393999721	16.0323525999556	17.9933215999627
6	1	6	target	2	Left	Right	RightArrow	0	1.39098030002788	19.5	19.5246590999886	19.9975724999676	21.9934576999513
7	1	7	target	64	Left	Left	LeftArrow	1	0.576132800022606	23.5	23.5071991999866	23.9965855999617	25.9933578000055
8	1	8	distractor	23	Right	Right	RightArrow	1	1.35538799996721	27.5	27.4994886000059	28.0014520999976	29.9934368999675
9	1	9	distractor	22	Right	Left	LeftArrow	0	1.22689799999353	31.5	31.5007373999688	31.9962057999801	33.993072799989
10	1	10	target	24	Left	Right	RightArrow	0	1.07435429998441	35.5	35.5050920999493	35.9990210999968	37.9934295999701
11	1	11	distractor	45	Right	Left	LeftArrow	0	1.14131390000694	39.5	39.5053600999527	39.997040599992	41.9934673999669
12	1	12	distractor	66	Right	Right	RightArrow	1	0.593022999993991	43.5	43.4990492999787	43.9968585000024	45.9932890000055
