trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	65	None			NaN	0	0	0.0930775000015274	0.50287580001168	2.49886839999817
2	1	2	filler	64	None			NaN	0	3.5	3.51141739997547	4.00282599998172	5.99905779992696
3	1	3	distractor	44	Right	Left	LeftArrow	0	0.994511099997908	7	7.00795370002743	7.5013230999466	9.49396450002678
4	1	4	target	66	Left	Right	RightArrow	0	0.972849600017071	11	11.0003613999579	11.4990315999603	13.493426800007
5	1	5	distractor	22	Right	Right	RightArrow	1	1.61841280001681	15	14.9997088999953	15.501828199951	17.4934194999514
6	1	6	distractor	23	Right			-1	0	19	18.9992974000052	19.501943500014	21.4965465000132
7	1	7	target	24	Left			-1	0	23	23.0208804999711	23.5014187999768	25.4958645999432
8	1	8	distractor	1	Right	Left	LeftArrow	0	0.462177900015377	27	27.0051182999741	27.500443900004	29.4934519999661
9	1	9	distractor	45	Right	Right	RightArrow	1	0.723439200082794	31	31.0043462000322	31.502730499953	33.4934267000062
10	1	10	target	2	Left	Left	LeftArrow	1	1.0843884999631	35	34.9993100999855	35.5015297000064	37.4930597000057
11	1	11	target	43	Left	Left	LeftArrow	1	1.15863239997998	39	38.9996903999709	39.5023097000085	41.4935057000257
12	1	12	target	3	Left	Left	LeftArrow	1	0.792289900011383	43	43.0046809000196	43.5038552000187	45.4934022999369
