trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0810522999963723	0.504898899991531	2.49442509998335
2	1	2	filler	83	None			NaN	0	3.5	3.51988809998147	4.00142510002479	5.99504990002606
3	1	3	distractor	81	Right	Right	RightArrow	1	1.28401460003806	7	7.00269440002739	7.49876139999833	9.4934669000213
4	1	4	target	82	Left	Left	LeftArrow	1	2.17513920000056	11	11.0163800999871	11.5010584000265	13.4981664000079
5	1	5	target	79	Left	Right	RightArrow	0	1.40060190000804	15	15.0001388000092	15.5039361999952	17.4930494999862
6	1	6	target	78	Left	Left	LeftArrow	1	0.822631200018805	19	19.0049412000226	19.4954194999882	21.4930528000114
7	1	7	distractor	3	Right	Right	RightArrow	1	1.26000299997395	23	23.0047767999931	23.5010735000251	25.4929892999935
8	1	8	distractor	4	Right	Right	RightArrow	1	0.921829500002787	27	27.0048025000142	27.5026638000272	29.4934361000196
9	1	9	target	2	Left	Left	LeftArrow	1	1.47111969999969	31	31.0045855999924	31.4992853000294	33.4934241999872
10	1	10	distractor	77	Right	Left	LeftArrow	0	2.75783640000736	35	35.0055382000282	35.4988636000198	37.4944139000145
11	1	11	distractor	84	Right	Right	RightArrow	1	1.85456569999224	39	38.999775400036	39.4981015000376	41.4934094999917
12	1	12	target	80	Left	Right	RightArrow	0	2.22601300000679	43	43.0051708000246	43.5029675000114	45.4963939000154
