trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0862896000035107	0.527113000163808	2.49510450009257
2	1	2	filler	64	None			NaN	0	3.5	3.51945070014335	4.0060638000723	5.99450609995984
3	1	3	distractor	22	Right	Right	RightArrow	1	0.918229500064626	7	7.00790470000356	7.50153060001321	9.49298500013538
4	1	4	distractor	43	Right	Right	RightArrow	1	0.947461100062355	11	11.0054725999944	11.5018895000685	13.4934948999435
5	1	5	target	23	Left	Left	LeftArrow	1	0.682420099852607	15	14.9993296000175	15.5064831001218	17.4934451000299
6	1	6	target	45	Left	Left	LeftArrow	1	0.711503699887544	19	19.0055134999566	19.5014129001647	21.493377600098
7	1	7	target	24	Left	Left	LeftArrow	1	0.643165200017393	23	23.0045564000029	23.5029242001474	25.4934670999646
8	1	8	distractor	1	Right	Right	RightArrow	1	0.571469499962404	27	27.0046437999699	27.5009983000346	29.4934658000711
9	1	9	distractor	66	Right	Right	RightArrow	1	0.771460099844262	31	31.0007269999478	31.5023257001303	33.4933854001574
10	1	10	target	3	Left	Left	LeftArrow	1	0.62752450001426	35	35.0045384000987	35.4981239000335	37.493397800019
11	1	11	target	65	Left	Left	LeftArrow	1	0.583072599954903	39	39.0045813000761	39.4994638001081	41.4933293000795
12	1	12	distractor	44	Right	Right	RightArrow	1	0.740326000144705	43	43.0056392999832	43.501591600012	45.4933977001347
