trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None	Left	LeftArrow	NaN	0.561784600024112	0	0.190392900025472	0.50831379997544	2.49347590003163
2	1	2	filler	83	None			NaN	0	4	4.01648270001169	4.50188629992772	6.49609689996578
3	1	3	target	4	Left	Right	RightArrow	0	2.14866289997008	7.5	7.5058704999974	8.00043080002069	9.99439559993334
4	1	4	target	80	Left	Right	RightArrow	0	1.241025299998	11.5	11.5051054999931	11.9990928999614	13.9930843999609
5	1	5	distractor	84	Right	Left	LeftArrow	0	0.866912400000729	15.5	15.5048484000145	15.9950982999289	17.9933617999777
6	1	6	target	77	Left	Right	RightArrow	0	1.01714359992184	19.5	19.4998878999613	20.0036548000062	21.9933527000248
7	1	7	distractor	1	Right	Left	LeftArrow	0	1.88897570001427	23.5	23.5046747999731	24.0011569999624	25.9934899000218
8	1	8	distractor	3	Right			-1	0	27.5	27.5054875999922	28.0031227000291	29.9938860000111
9	1	9	distractor	79	Right	Right	RightArrow	1	1.68977259995881	31.5	31.5534572999459	31.9971264000051	33.9934565000003
10	1	10	distractor	81	Right	Right	RightArrow	1	0.696535299997777	35.5	35.5004235999659	36.0035214999225	37.9934488999425
11	1	11	target	78	Left	Left	LeftArrow	1	1.18382119992748	39.5	39.4998809000244	39.99692830001	41.9934824999655
12	1	12	target	82	Left	Left	LeftArrow	1	0.824007299961522	43.5	43.4999568000203	43.9982582000084	45.9933925999794
