trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	81	None			NaN	0	0	0.0521259000524879	0.502871999982744	2.49856159999035
2	1	2	filler	77	None			NaN	0	3.5	3.50923949992284	4.00165400002152	5.99743360001594
3	1	3	target	84	Left	Left	LeftArrow	1	0.883811800042167	7	7.00749989994802	7.49982459982857	9.49341989983805
4	1	4	distractor	3	Right	Left	LeftArrow	0	1.34579610009678	11	10.999649599893	11.5024412998464	13.4934306000359
5	1	5	target	82	Left	Left	LeftArrow	1	1.60729600000195	15	14.9999185998458	15.4965714998543	17.4934055998456
6	1	6	distractor	79	Right	Right	RightArrow	1	2.01513780001551	19	19.0045221999753	19.5011153998785	21.4963978999294
7	1	7	distractor	4	Right	Right	RightArrow	1	2.23908580001444	23	23.004944199929	23.4995899999049	25.4966610998381
8	1	8	target	80	Left	Left	LeftArrow	1	1.53990840003826	27	27.0002735999878	27.5037414999679	29.4934298999142
9	1	9	distractor	78	Right	Left	LeftArrow	0	1.13472660002299	31	31.0047734000254	31.5009895998519	33.4931717999279
10	1	10	distractor	2	Right	Right	RightArrow	1	1.59393690014258	35	34.9987716998439	35.4976603998803	37.4941068999469
11	1	11	target	83	Left	Left	LeftArrow	1	2.1444711999502	39	38.9990079000127	39.496740099974	41.4949365998618
12	1	12	target	1	Left	Right	RightArrow	0	1.21840969985351	43	43.0003066000063	43.5002955000382	45.4934465000406
