trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	43	None			NaN	0	0	0.0471034999936819	0.501304199919105	2.49797799997032
2	1	2	filler	44	None			NaN	0	3.5	3.49843329982832	4.00279910000972	5.99850879982114
3	1	3	distractor	1	Right	Right	RightArrow	1	1.01535459980369	7	7.01072349981405	7.50050429999828	9.49341399990954
4	1	4	distractor	2	Right			-1	0	11	10.9998149999883	11.499867499806	13.4954182999209
5	1	5	distractor	65	Right	Left	LeftArrow	0	2.30833719996735	15	15.0237386999652	15.5019841999747	17.4996169998776
6	1	6	target	3	Left	Right	RightArrow	0	1.57817490003072	19	19.0051431998145	19.5018813998904	21.4934513999615
7	1	7	target	64	Left			-1	0	23	23.0043774999212	23.4980710998643	25.4958156999201
8	1	8	distractor	22	Right	Right	RightArrow	1	2.3303232002072	27	27.0155938998796	27.4988101997878	29.4969887998886
9	1	9	target	66	Left	Left	LeftArrow	1	1.68818520009518	31	31.0001670999918	31.5026703998446	33.4934582998976
10	1	10	target	24	Left	Right	RightArrow	0	2.17548279999755	35	34.999610299943	35.500267499825	37.4965836999472
11	1	11	distractor	45	Right			-1	0	39	39.0040546997916	39.5041062999517	41.4956420999952
12	1	12	target	23	Left	Left	LeftArrow	1	1.88477059989236	43	43.016407799907	43.5010935999453	45.4933979997877
