trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0796747000422329	0.50486550014466	2.49884580005892
2	1	2	filler	43	None			NaN	0	3.5	3.50715750013478	4.00085950014181	5.9975569001399
3	1	3	target	22	Left	Left	LeftArrow	1	1.11090050009079	7	7.00329339993186	7.49882510001771	9.49348559998907
4	1	4	distractor	24	Right	Right	RightArrow	1	1.21222890005447	11	10.9995290001389	11.5028186999261	13.4933855000418
5	1	5	distractor	2	Right	Right	RightArrow	1	1.25002830009907	15	15.0001509001013	15.4991816999391	17.493455799995
6	1	6	distractor	1	Right	Left	LeftArrow	0	0.92750920006074	19	18.9997595001478	19.5017212999519	21.4936575000174
7	1	7	distractor	66	Right	Right	RightArrow	1	1.25433649984188	23	22.9998658001423	23.4990221001208	25.4934746001381
8	1	8	target	3	Left	Left	LeftArrow	1	1.12950180005282	27	27.0004499000497	27.497915700078	29.4934293001425
9	1	9	target	65	Left	Left	LeftArrow	1	1.13886220008135	31	31.0050715000834	31.49968550005	33.4934364999644
10	1	10	distractor	44	Right	Right	RightArrow	1	1.20587269985117	35	34.9992506001145	35.500702300109	37.4933345001191
11	1	11	target	64	Left	Right	RightArrow	0	1.31202539987862	39	39.004740400007	39.5021619000472	41.493041299982
12	1	12	target	45	Left	Left	LeftArrow	1	1.03933729999699	43	43.004673599964	43.5027650000993	45.493456199998
