trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	77	None			NaN	0	0	0.083312400005525	0.506498100003228	2.49868889999925
2	1	2	filler	78	None			NaN	0	3.5	3.50648400001228	4.00250589998905	5.99818029999733
3	1	3	distractor	1	Right	Right	RightArrow	1	2.58748849999392	7	7.0055238000059	7.49962170000072	9.49819790001493
4	1	4	distractor	3	Right			-1	0	11	11.0003287	11.4994640999939	13.4942293000058
5	1	5	target	2	Left	Right	RightArrow	0	2.15710060001584	15	15.0094733000151	15.5019638999947	17.4938877999957
6	1	6	distractor	79	Right	Left	LeftArrow	0	0.938423799991142	19	19.0001708999916	19.4987919999985	21.4933907999948
7	1	7	distractor	82	Right			-1	0	23	23.0060183000169	23.5020162000146	25.4989139999961
8	1	8	target	84	Left	Right	RightArrow	0	0.60099419998005	27	27.0191448999976	27.4989279000147	29.4934930000163
9	1	9	target	81	Left			-1	0	31	31.000045599998	31.4946775000135	33.4970909999975
10	1	10	target	80	Left			-1	0	35	35.010202800011	35.4989575000072	37.4976062999922
11	1	11	target	83	Left	Right	RightArrow	0	2.91350690001855	39	39.010672000004	39.5004925999965	41.4966627999966
12	1	12	distractor	4	Right	Left	LeftArrow	0	2.9664494000026	43	42.9999078999972	43.5012619000045	45.4945844000031
