trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0494313000235707	0.508489500032738	2.49654100020416
2	1	2	filler	2	None			NaN	0	3.5	3.51819840003736	4.00081100012176	5.99504930013791
3	1	3	target	22	Left	Right	RightArrow	0	1.57710710004903	7	7.00719610019587	7.50483250012621	9.49346500006504
4	1	4	distractor	43	Right	Right	RightArrow	1	2.19455310003832	11	10.9993476001546	11.4986257001292	13.4997696999926
5	1	5	distractor	44	Right			-1	0	15	14.9999441001564	15.4988842001185	17.4955858001485
6	1	6	distractor	24	Right			-1	0	19	19.0079690001439	19.5046224000398	21.496146999998
7	1	7	target	45	Left	Left	LeftArrow	1	1.56496330001391	23	23.0131136002019	23.504401900107	25.4935223001521
8	1	8	distractor	66	Right	Right	RightArrow	1	1.90589120006189	27	26.999768299982	27.5018681001384	29.493358100066
9	1	9	distractor	3	Right	Right	RightArrow	1	1.64314340008423	31	30.9995807001833	31.503895000089	33.4934290000238
10	1	10	target	65	Left	Right	RightArrow	0	1.1528849999886	35	34.9995699999854	35.4980364001822	37.4933931000996
11	1	11	target	1	Left	Right	RightArrow	0	1.55243969988078	39	39.0044851000421	39.500460700132	41.4934364000801
12	1	12	target	64	Left	Right	RightArrow	0	2.2041259999387	43	43.0046961000189	43.5020132001955	45.4957083000336
