trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	24	None			NaN	0	0	0.050556400034111	0.510657000006177	2.49642300000414
2	1	2	filler	44	None			NaN	0	3.5	3.51261410000734	3.99784830003045	6.00000679999357
3	1	3	target	22	Left	Left	LeftArrow	1	1.14214100001846	7	7.00765510002384	7.49698200001149	9.49347670003772
4	1	4	target	45	Left			-1	0	11	10.9989979999955	11.5000629000133	13.4982805000036
5	1	5	distractor	1	Right	Right	RightArrow	1	0.956194400030654	15	15.02034680004	15.5018595000147	17.4932935000397
6	1	6	target	43	Left	Left	LeftArrow	1	0.975459100038279	19	18.9999621000024	19.4981108999928	21.4934323999914
7	1	7	distractor	23	Right	Left	LeftArrow	0	1.22764930000994	23	23.0043546000379	23.4991358999978	25.4934573000064
8	1	8	distractor	66	Right			-1	0	27	27.004678199999	27.4975205000374	29.4940188000328
9	1	9	distractor	65	Right			-1	0	31	31.0063537000096	31.5008797000046	33.4995461000362
10	1	10	distractor	2	Right	Left	LeftArrow	0	1.40660329995444	35	35.0164864000399	35.498200800037	37.493445900036
11	1	11	target	64	Left	Right	RightArrow	0	0.301851900003385	39	39.0049822000437	39.4966423000442	41.4934795000008
12	1	12	target	3	Left	Right	RightArrow	0	1.72468620003201	43	43.0053535000188	43.4960163999931	45.4934069000301
