trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None			NaN	0	0	0.0983772999607027	0.539271499961615	2.49732619989663
2	1	2	filler	22	None			NaN	0	3.5	3.51904619997367	4.03941859991755	5.99678539996967
3	1	3	target	43	Left	Left	LeftArrow	1	1.20972970000003	7	7.00998039997648	7.53771149995737	9.49348649999592
4	1	4	distractor	64	Right			-1	0	11	11.0001830999972	11.5359539999627	13.4947949999478
5	1	5	distractor	2	Right	Left	LeftArrow	0	0.539992699981667	15	15.0238110999344	15.5445568999276	17.4934821999632
6	1	6	target	65	Left	Right	RightArrow	0	1.18244530004449	19	19.0059115999611	19.5403358999174	21.4934814999579
7	1	7	target	3	Left	Left	LeftArrow	1	1.35286680003628	23	23.0054793999298	23.5419170999667	25.4934113000054
8	1	8	distractor	23	Right	Left	LeftArrow	0	0.330959899933077	27	27.0051165999612	27.5389534999849	29.4940543998964
9	1	9	target	1	Left	Right	RightArrow	0	0.448189500020817	31	31.0056527999695	31.5383030999219	33.4934783999342
10	1	10	target	24	Left	Left	LeftArrow	1	1.27090410003439	35	35.0044893999584	35.5413354999619	37.4934203999583
11	1	11	distractor	66	Right	Right	RightArrow	1	1.10982569993939	39	39.0065864999779	39.5393030999694	41.493376199971
12	1	12	distractor	45	Right	Left	LeftArrow	0	1.1488406000426	43	43.0046955998987	43.5404631999554	45.4935172999976
