trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None	Left	LeftArrow	NaN	2.20255789998919	0	0.185904799960554	0.563348099938594	2.49851249996573
2	1	2	filler	43	None	Right	RightArrow	NaN	1.60491340002045	4	4.01115879998542	4.54424670001026	6.49341510003433
3	1	3	target	65	Left	Left	LeftArrow	1	1.52487100008875	8	8.01683500001673	8.5466384999454	10.4934944999404
4	1	4	target	44	Left			-1	0	12	12.0081560999388	12.5395142999478	14.4949721000157
5	1	5	distractor	24	Right	Left	LeftArrow	0	0.237995399977081	16	16.0535160999279	16.5397163999733	18.4934203999583
6	1	6	distractor	2	Right	Left	LeftArrow	0	0.666778500075452	20	20.0081783999922	20.4934632999357	22.4934860999929
7	1	7	target	23	Left	Right	RightArrow	0	1.5753710999852	24	24.0058226999827	24.5346696999623	26.49306420004
8	1	8	target	3	Left	Left	LeftArrow	1	2.27112429996487	28	28.000247900025	28.5346592999995	30.4969887000043
9	1	9	target	22	Left	Right	RightArrow	0	1.93881429999601	32	32.0008472999325	32.5405917000026	34.4934001000365
10	1	10	distractor	66	Right	Left	LeftArrow	0	1.42736130009871	36	36.0003095000284	36.5335957999341	38.4930738999974
11	1	11	distractor	45	Right	Right	RightArrow	1	1.78261479991488	40	40.0049497999717	40.5370802000398	42.4935487000039
12	1	12	distractor	1	Right	Right	RightArrow	1	2.62876190000679	44	43.9989490000298	44.5401817000238	46.4960294000339
