trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0413131997920573	0.502334699966013	2.49501239997335
2	1	2	filler	78	None			NaN	0	3.5	3.51851939992048	4.00081989984028	5.99670359981246
3	1	3	distractor	84	Right	Right	RightArrow	1	1.06968769989908	7	7.01333789993078	7.50305849988945	9.49311969988048
4	1	4	target	83	Left	Left	LeftArrow	1	1.74817809998058	11	11.0053736998234	11.5003198999912	13.4934166998137
5	1	5	target	80	Left	Left	LeftArrow	1	1.43472500005737	15	14.9993812998291	15.5020047998987	17.4933972998988
6	1	6	target	81	Left	Left	LeftArrow	1	1.47203479986638	19	18.9989168997854	19.5002508999314	21.493099699961
7	1	7	distractor	3	Right	Right	RightArrow	1	1.0675506000407	23	23.0000568998512	23.5021912998054	25.4934916999191
8	1	8	distractor	4	Right	Right	RightArrow	1	1.87958090007305	27	27.0044268998317	27.4972470998764	29.4934542998672
9	1	9	distractor	82	Right	Right	RightArrow	1	0.878232900053263	31	31.0045435999054	31.4979280999396	33.4934241999872
10	1	10	target	1	Left	Right	RightArrow	0	1.59188940003514	35	34.9989072999451	35.498493099818	37.4933757998515
11	1	11	target	77	Left	Left	LeftArrow	1	1.38548190006986	39	38.9998493997846	39.501444199821	41.49326069979
12	1	12	distractor	79	Right	Right	RightArrow	1	1.52046249993145	43	43.0047702998854	43.4985753998626	45.4934432997834
