trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None			NaN	0	0	0.0930971000343561	0.509822099935263	2.49732819991186
2	1	2	filler	66	None			NaN	0	3.5	3.51106859999709	3.99717370001599	5.99657109985128
3	1	3	target	43	Left	Left	LeftArrow	1	0.798277399968356	7	7.00559089984745	7.49945789994672	9.49396379990503
4	1	4	target	65	Left	Right	RightArrow	0	0.990460200002417	11	11.0050977999344	11.5016772998497	13.4934270998929
5	1	5	distractor	2	Right	Left	LeftArrow	0	1.73944589984603	15	15.0048330000136	15.5012360999826	17.4934212998487
6	1	6	distractor	24	Right	Right	RightArrow	1	1.47864990006201	19	19.0050680998247	19.4979264999274	21.4934781999327
7	1	7	distractor	64	Right	Left	LeftArrow	0	1.49442949984223	23	23.0000287999865	23.5000777000096	25.4934177999385
8	1	8	target	23	Left	Right	RightArrow	0	1.51246810005978	27	27.0047340998426	27.4988368998747	29.493503900012
9	1	9	distractor	3	Right	Right	RightArrow	1	2.01262930012308	31	31.000261799898	31.4996952998918	33.4981539000291
10	1	10	target	22	Left	Left	LeftArrow	1	1.13542070006952	35	35.000165599864	35.4964844998904	37.4931443999521
11	1	11	target	1	Left	Left	LeftArrow	1	1.0842510999646	39	38.9986535999924	39.4997773999348	41.4931242999155
12	1	12	distractor	45	Right	Left	LeftArrow	0	0.82871300005354	43	42.9994274999481	43.4963144999929	45.4938309998251
