trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	24	None			NaN	0	0	0.0493501001037657	0.514918199973181	2.49998049996793
2	1	2	filler	43	None			NaN	0	3.5	3.50559949991293	3.9973063999787	5.99863360007294
3	1	3	target	22	Left	Left	LeftArrow	1	1.73830289999023	7	7.00787109998055	7.49694260000251	9.49336769990623
4	1	4	target	44	Left	Left	LeftArrow	1	2.30765300011262	11	11.0000193999149	11.4982183999382	13.4961363999173
5	1	5	target	23	Left	Left	LeftArrow	1	1.63148810015991	15	15.0064290000591	15.5018996999133	17.4934725000057
6	1	6	distractor	65	Right			-1	0	19	19.0055152999703	19.4959491998889	21.4943490000442
7	1	7	distractor	1	Right	Right	RightArrow	1	0.880132799968123	23	23.0161921998952	23.4961796000134	25.4934803999495
8	1	8	target	64	Left	Left	LeftArrow	1	1.55765820015222	27	27.0056537000928	27.4958504999522	29.4934541999828
9	1	9	target	3	Left	Right	RightArrow	0	1.0735277000349	31	31.005025499966	31.4963092000689	33.4934956000652
10	1	10	distractor	45	Right			-1	0	35	35.0045769000426	35.4987357000355	37.4983884000685
11	1	11	distractor	66	Right	Left	LeftArrow	0	2.45918720006011	39	39.0129058999009	39.4974652000237	41.4979866000358
12	1	12	distractor	2	Right			-1	0	43	43.0002057999372	43.4980810000561	45.4984202000778
