trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	0.07877969997935	0.495199699886143	2.49465009989217
2	1	2	filler	78	None			NaN	0	3.5	3.5052608998958	3.99769729981199	5.99469579989091
3	1	3	distractor	3	Right	Right	RightArrow	1	0.723246000008658	7	7.00986019987613	7.49865409987979	9.4934287997894
4	1	4	target	80	Left	Right	RightArrow	0	1.79753919993527	11	11.0056996999774	11.4993608999066	13.4934149999171
5	1	5	distractor	77	Right	Left	LeftArrow	0	1.06501149991527	15	15.0006573998835	15.4991156999022	17.4934882998932
6	1	6	distractor	2	Right	Right	RightArrow	1	2.18103850004263	19	19.0000593999866	19.4978245999664	21.4980639999267
7	1	7	target	79	Left	Left	LeftArrow	1	1.45945870014839	23	22.9990660999902	23.5004915997852	25.4934616999235
8	1	8	target	4	Left	Right	RightArrow	0	1.90507780015469	27	27.0003287999425	27.5005263998173	29.4934436997864
9	1	9	target	82	Left	Left	LeftArrow	1	1.00825109984726	31	31.0047781998292	31.4977200999856	33.4934312999249
10	1	10	distractor	84	Right	Left	LeftArrow	0	1.54587010014802	35	35.0001172998454	35.499222099781	37.4935207997914
11	1	11	target	81	Left	Left	LeftArrow	1	1.82252319995314	39	38.9989376999438	39.5017680998426	41.4934115998913
12	1	12	distractor	1	Right	Right	RightArrow	1	0.921663800021634	43	43.0000100999605	43.4991428998765	45.4933792999946
