trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0433453998994082	0.585600599879399	2.49416849995032
2	1	2	filler	3	None			NaN	0	3.5	3.51916919997893	4.01214260002598	5.99465989996679
3	1	3	distractor	44	Right	Right	RightArrow	1	1.0893095000647	7	7.00965039990842	7.51917969994247	9.49391509988345
4	1	4	target	1	Left	Left	LeftArrow	1	2.03650719998404	11	11.0057164998725	11.5173946998548	13.4948612998705
5	1	5	target	43	Left	Left	LeftArrow	1	1.77947309985757	15	15.0072132998612	15.5209796000272	17.4934467000421
6	1	6	distractor	23	Right	Right	RightArrow	1	1.30437620007433	19	18.9994139999617	19.5023225999903	21.4934517999645
7	1	7	distractor	64	Right	Right	RightArrow	1	1.63187350006774	23	23.0066730999388	23.499797699973	25.4934638000559
8	1	8	target	24	Left	Left	LeftArrow	1	1.57729490008205	27	27.0070505000185	27.4977847998962	29.4936752000358
9	1	9	target	65	Left	Left	LeftArrow	1	1.78260889998637	31	31.0048185000196	31.4964391998947	33.4934737000149
10	1	10	distractor	45	Right	Right	RightArrow	1	1.50484870001674	35	34.9998262999579	35.4977773998398	37.4933629999869
11	1	11	target	66	Left	Left	LeftArrow	1	1.67769340006635	39	39.0000735998619	39.5011299999896	41.4934536998626
12	1	12	distractor	22	Right	Right	RightArrow	1	1.63881619996391	43	42.9997125000227	43.4961033000145	45.4934477999341
