trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	0.100072900007945	0.501763499982189	2.49672019999707
2	1	2	filler	4	None			NaN	0	3.5	3.51133030001074	4.00041570002213	5.99686600000132
3	1	3	target	81	Left	Left	LeftArrow	1	0.660680299974047	7	7.0068829000229	7.50335290003568	9.49346550001064
4	1	4	distractor	79	Right	Right	RightArrow	1	1.8362489999854	11	11.0000200000359	11.5001039000344	13.4934916000348
5	1	5	distractor	2	Right	Right	RightArrow	1	2.69939919997705	15	15.0048245000071	15.498619400023	17.4962912999908
6	1	6	target	77	Left	Left	LeftArrow	1	1.69420570001239	19	19.0058059000294	19.5030295000179	21.4935022999998
7	1	7	distractor	78	Right	Right	RightArrow	1	1.44224930001656	23	23.0050000000047	23.4995040000067	25.4935793000041
8	1	8	distractor	3	Right	Left	LeftArrow	0	0.604965100006666	27	27.0050150000025	27.4996505000163	29.4934568000026
9	1	9	target	80	Left	Left	LeftArrow	1	2.37344759999542	31	31.0049057999859	31.5000207999838	33.4962150999927
10	1	10	target	1	Left	Right	RightArrow	0	1.02660580002703	35	35.005965600023	35.5021230999846	37.4933651000028
11	1	11	target	84	Left	Left	LeftArrow	1	1.67221140000038	39	39.005125500029	39.499691999983	41.4934941999963
12	1	12	distractor	82	Right	Left	LeftArrow	0	0.863646800047718	43	43.0053714999813	43.4985689999885	45.4934612000361
