trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	66	None			NaN	0	0	0.082533200038597	0.542756099952385	2.49754070001654
2	1	2	filler	2	None			NaN	0	3.5	3.5156768001616	4.04165529995225	5.99706720001996
3	1	3	target	64	Left	Left	LeftArrow	1	0.644839300075546	7	7.00981780001894	7.53967610001564	9.49338560015894
4	1	4	distractor	65	Right	Left	LeftArrow	0	1.13796260021627	11	11.0039339000359	11.5345910999458	13.4929561000317
5	1	5	distractor	3	Right	Right	RightArrow	1	1.63030739990063	15	15.0039197001606	15.5381458001211	17.4934672999661
6	1	6	distractor	45	Right	Left	LeftArrow	0	1.4207773997914	19	19.0000253999606	19.5365749001503	21.4934088999871
7	1	7	target	1	Left	Left	LeftArrow	1	1.60876139998436	23	23.0044539000373	23.537932000123	25.4936500000767
8	1	8	target	43	Left	Left	LeftArrow	1	1.39440009999089	27	27.0000984000508	27.5380657000933	29.4934356999584
9	1	9	distractor	24	Right	Right	RightArrow	1	1.21877730009146	31	31.0049817999825	31.5406458999496	33.4934481000528
10	1	10	target	44	Left	Left	LeftArrow	1	1.24078350001946	35	35.0046030001249	35.5347589999437	37.4934617001563
11	1	11	target	22	Left	Right	RightArrow	0	1.88882380002178	39	39.0047123001423	39.5339101999998	41.4931423000526
12	1	12	distractor	23	Right			-1	0	43	43.0001084001269	43.5358390000183	45.4974456001073
