trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0464900000952184	0.589438599999994	2.49664109991863
2	1	2	filler	24	None			NaN	0	3.5	3.51296350010671	4.01155950012617	5.99481420009397
3	1	3	distractor	64	Right	Right	RightArrow	1	0.802647599950433	7	7.0041130001191	7.51657259999774	9.4934642999433
4	1	4	distractor	44	Right	Right	RightArrow	1	1.13068199995905	11	11.0047802000772	11.5134207999799	13.493480199948
5	1	5	distractor	23	Right	Left	LeftArrow	0	1.69823600002564	15	14.9997996999882	15.5134378001094	17.4934128001332
6	1	6	target	43	Left	Right	RightArrow	0	1.39808590011671	19	18.9999639999587	19.5025361999869	21.4934672999661
7	1	7	target	22	Left	Left	LeftArrow	1	1.79273540014401	23	23.0001249001361	23.4962077999953	25.4934199999552
8	1	8	distractor	3	Right	Right	RightArrow	1	1.88230699999258	27	27.0000493999105	27.4962464000564	29.4934239999857
9	1	9	distractor	66	Right	Right	RightArrow	1	2.24322660011239	31	31.0051861000247	31.4959279999603	33.4977170000784
10	1	10	target	1	Left	Left	LeftArrow	1	1.64431890007108	35	35.0003931000829	35.5011547999457	37.4930551999714
11	1	11	target	65	Left	Right	RightArrow	0	2.14186040009372	39	38.9995456999168	39.4996112999506	41.494352000067
12	1	12	target	2	Left	Left	LeftArrow	1	2.30730750015937	43	42.99972790014	43.5003468999639	45.4942075000145
