trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.108587599999737	0.566261300000406	2.49539860000004
2	1	2	filler	23	None			NaN	0	3.5	3.5240217999999	4.0398337000006	5.99671809999927
3	1	3	target	24	Left	Left	LeftArrow	1	1.02800759999991	7	7.01343679999991	7.54153849999966	9.49350220000088
4	1	4	distractor	66	Right			-1	0	11	11.0064719000002	11.5361661999996	13.4978205999996
5	1	5	distractor	45	Right	Right	RightArrow	1	1.32355909999933	15	15.064353400001	15.5453035999999	17.4934744000002
6	1	6	target	65	Left	Left	LeftArrow	1	1.26832360000117	19	19.0058002000005	19.5394462999993	21.4934491999993
7	1	7	distractor	1	Right	Right	RightArrow	1	1.44993429999886	23	23.0068873	23.5388877000005	25.4933891000001
8	1	8	distractor	43	Right	Right	RightArrow	1	1.48949110000103	27	27.0067968999992	27.5375347999998	29.4934343999994
9	1	9	target	2	Left	Right	RightArrow	0	1.58072439999887	31	31.0070520999998	31.5360529000009	33.4934711999995
10	1	10	target	44	Left	Left	LeftArrow	1	1.16201080000064	35	35.0074533000006	35.5063542999997	37.4936945000009
11	1	11	target	3	Left	Right	RightArrow	0	1.83087720000003	39	39.0076728000004	39.5356775	41.4935084000008
12	1	12	distractor	64	Right	Left	LeftArrow	0	0.981492099999741	43	43.0080980999992	43.5401284	45.4934689000002
