trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0566678999457508	0.505838399985805	2.49774639983661
2	1	2	filler	22	None			NaN	0	3.5	3.50956210005097	4.00399430003017	5.99768369994126
3	1	3	distractor	3	Right	Right	RightArrow	1	0.647699099965394	7	7.00815939996392	7.50096530001611	9.49345349986106
4	1	4	distractor	1	Right	Right	RightArrow	1	1.1004637000151	11	10.9987502000295	11.5022791998927	13.4934641998261
5	1	5	distractor	65	Right	Right	RightArrow	1	0.989578000037	15	15.0049184998497	15.498955299845	17.4934725000057
6	1	6	target	2	Left			-1	0	19	19.0001477999613	19.5018227000255	21.4977161998395
7	1	7	target	66	Left			-1	0	23	23.0510098000523	23.5013154000044	25.4939653999172
8	1	8	distractor	43	Right	Right	RightArrow	1	1.51445170002989	27	27.0071739999112	27.5027787999716	29.4934028999414
9	1	9	target	64	Left			-1	0	31	30.9996024998836	31.5011050999165	33.4977001999505
10	1	10	target	45	Left	Right	RightArrow	0	1.58427179977298	35	35.0173080000095	35.5008326000534	37.4933617999777
11	1	11	distractor	24	Right	Right	RightArrow	1	2.1719198001083	39	38.9998806000222	39.5040084999055	41.4964755000547
12	1	12	target	44	Left			-1	0	43	43.0000874998514	43.5021195998415	45.4944593999535
