trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0990223000990227	0.562763100024313	2.4966213000007
2	1	2	filler	1	None			NaN	0	3.5	3.52802660001907	4.0150896999985	5.99692810000852
3	1	3	target	44	Left	Left	LeftArrow	1	1.19977040006779	7	7.01253500010353	7.5149236000143	9.49355320003815
4	1	4	distractor	66	Right	Right	RightArrow	1	1.28245449997485	11	11.0067487000488	11.5064301000675	13.4934626000468
5	1	5	target	43	Left	Left	LeftArrow	1	1.6559728999855	15	15.0057289000833	15.5309513000539	17.4934420000063
6	1	6	distractor	3	Right	Right	RightArrow	1	1.78194809996057	19	19.0057644000044	19.503159700078	21.4934719000012
7	1	7	distractor	64	Right	Left	LeftArrow	0	1.95552550000139	23	23.004882600042	23.502156100003	25.4934304000344
8	1	8	distractor	22	Right	Left	LeftArrow	0	1.60066300001927	27	27.0059727000771	27.4995164000429	29.4934384000953
9	1	9	target	65	Left	Right	RightArrow	0	1.58087980002165	31	31.0057731000707	31.5002996000694	33.4934880000073
10	1	10	target	24	Left	Left	LeftArrow	1	1.39314409997314	35	35.0055371000199	35.5018306000857	37.4934233000968
11	1	11	distractor	2	Right	Right	RightArrow	1	1.29841230006423	39	39.0007795999991	39.5001095000189	41.4935302000958
12	1	12	target	23	Left	Right	RightArrow	0	2.24192609998863	43	43.0057531000348	43.5020867000567	45.4964681999991
