trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0821861999575049	0.514838799834251	2.49526739981957
2	1	2	filler	22	None			NaN	0	3.5	3.52302169986069	4.00466310000047	5.99710929999128
3	1	3	target	24	Left			-1	0	7	7.01229249988683	7.50429670000449	9.49761549988762
4	1	4	distractor	43	Right	Right	RightArrow	1	1.71512950002216	11	11.0260653998703	11.5018460999709	13.4934839999769
5	1	5	distractor	1	Right	Left	LeftArrow	0	2.16147119994275	15	15.0057270999532	15.5045690999832	17.4990828000009
6	1	6	distractor	3	Right			-1	0	19	19.0060463999398	19.5026539999526	21.4991417999845
7	1	7	distractor	65	Right			-1	0	23	23.0141975998413	23.5036486999597	25.4992928998545
8	1	8	target	2	Left			-1	0	27	27.0075039998628	27.5002391999587	29.4950245998334
9	1	9	target	66	Left	Left	LeftArrow	1	1.69840879994445	31	31.0062592998147	31.504138499964	33.4934551999904
10	1	10	distractor	45	Right	Right	RightArrow	1	1.95884760003537	35	34.9979631998576	35.4996356999036	37.4934912000317
11	1	11	target	64	Left	Left	LeftArrow	1	2.26259820000269	39	39.0002221998293	39.4984235998709	41.4983222999144
12	1	12	target	44	Left	Right	RightArrow	0	1.3857845000457	43	43.0050673999358	43.502317499835	45.4934109998867
