trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None			NaN	0	0	0.0425297999754548	0.503016000147909	2.49873180012219
2	1	2	filler	3	None			NaN	0	3.5	3.50644630007446	3.99868820002303	5.99568030005321
3	1	3	target	65	Left	Left	LeftArrow	1	1.08820760017261	7	7.00623010005802	7.50531619996764	9.49341460014693
4	1	4	distractor	66	Right	Right	RightArrow	1	1.575192600023	11	10.9987187001389	11.5017021000385	13.4934243001044
5	1	5	distractor	2	Right	Right	RightArrow	1	1.58193740015849	15	14.9994179001078	15.503332799999	17.493147399975
6	1	6	distractor	1	Right	Right	RightArrow	1	1.47884789993986	19	19.0042274999432	19.5006850000937	21.4933862001635
7	1	7	distractor	44	Right	Right	RightArrow	1	0.80749909998849	23	23.0048170001246	23.5031151000876	25.4934539999813
8	1	8	distractor	23	Right	Left	LeftArrow	0	1.01963310013525	27	26.9999957000837	27.5017915000208	29.4933949001133
9	1	9	target	43	Left	Right	RightArrow	0	2.0710275999736	31	30.9998957000207	31.5034946000669	33.4957624999806
10	1	10	target	22	Left	Left	LeftArrow	1	1.30798399983905	35	35.0002735001035	35.4997255001217	37.4934773000423
11	1	11	target	45	Left	Left	LeftArrow	1	1.88681040005758	39	38.9999406000134	39.5020602999721	41.4934662000742
12	1	12	target	24	Left	Left	LeftArrow	1	1.95414740010165	43	42.9990350001026	43.4994711000472	45.4934167000465
