trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0938951000571251	0.524531800067052	2.49940309999511
2	1	2	filler	3	None	Left	LeftArrow	NaN	0.590868900064379	3.5	3.51269630005118	4.00463470001705	5.99346230004448
3	1	3	distractor	64	Right	Left	LeftArrow	0	0.572013600030914	7.5	7.50223810004536	7.99722480005585	9.99337450007442
4	1	4	distractor	66	Right	Right	RightArrow	1	1.68388910009526	11.5	11.5083165999968	12.0060847999994	13.9934448000276
5	1	5	distractor	2	Right	Left	LeftArrow	0	1.34942320000846	15.5	15.5111601999961	16.0073323000688	17.993495700066
6	1	6	target	65	Left			-1	0	19.5	19.5263078000862	20.0044558000518	21.9984141000314
7	1	7	distractor	23	Right	Right	RightArrow	1	0.525119500001892	23.5	23.5263363000704	24.000654600095	25.9934065000853
8	1	8	distractor	44	Right	Right	RightArrow	1	1.16318760009017	27.5	27.5053509999998	28.0039131999947	29.9935185000068
9	1	9	target	24	Left	Right	RightArrow	0	1.26857149996795	31.5	31.499269300024	32.0038340000901	33.993426400004
10	1	10	target	43	Left	Right	RightArrow	0	1.67557860002853	35.5	35.4989823000506	36.004074000055	37.9934094999917
11	1	11	target	22	Left	Left	LeftArrow	1	1.20071510004345	39.5	39.4994662000099	40.0003357999958	41.9934859999921
12	1	12	target	45	Left	Right	RightArrow	0	1.55818039993756	43.5	43.4990171000827	44.0031733000651	45.9934466000414
