trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.0478961000044364	0.512021200003801	2.49485540000023
2	1	2	filler	45	None			NaN	0	3.5	3.50886919999903	4.00022590000299	5.99534700000368
3	1	3	target	1	Left	Left	LeftArrow	1	1.48721710000245	7	7.00028600000951	7.49614160000056	9.49349020000955
4	1	4	target	44	Left	Left	LeftArrow	1	1.5593904999987	11	10.999564400001	11.5000192000007	13.4932066000038
5	1	5	distractor	66	Right	Right	RightArrow	1	1.28831869999703	15	14.9999293000001	15.4957010000071	17.4934987000015
6	1	6	target	43	Left	Left	LeftArrow	1	1.2957092999859	19	18.998880500003	19.4994165000098	21.4934813
7	1	7	target	65	Left			-1	0	23	23.0002506000019	23.5023277	25.4950488000031
8	1	8	distractor	23	Right	Right	RightArrow	1	1.21603850000247	27	27.018624999997	27.4997022000025	29.4934699000005
9	1	9	distractor	22	Right	Left	LeftArrow	0	1.59210310000344	31	30.9997081000038	31.5000579000043	33.4929520000005
10	1	10	target	24	Left	Right	RightArrow	0	1.22620190000453	35	34.9993226000079	35.5005736000021	37.4933811000083
11	1	11	distractor	64	Right	Left	LeftArrow	0	2.23980359999405	39	38.9988740999979	39.4989667000045	41.4984380000096
12	1	12	distractor	2	Right	Right	RightArrow	1	0.870356600004015	43	43.0051399000076	43.499742400003	45.4933840000012
