trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.0876876999973319	0.532710300001781	2.4942435999983
2	1	2	filler	81	None			NaN	0	3.5	3.51608559998567	4.00308729999233	5.9946277999843
3	1	3	distractor	80	Right	Right	RightArrow	1	1.32259530000738	7	7.00972989998991	7.50601969999843	9.49360889999662
4	1	4	target	83	Left	Right	RightArrow	0	2.52731390000554	11	11.0048719999904	11.5001968999859	13.4959478999954
5	1	5	target	79	Left	Left	LeftArrow	1	1.97466560002067	15	15.005891000008	15.5044966999849	17.4933762000001
6	1	6	distractor	4	Right	Right	RightArrow	1	2.14603559998795	19	19.0062311000074	19.5019831999962	21.4972053999954
7	1	7	target	84	Left	Right	RightArrow	0	1.32095009999466	23	23.0065148999856	23.4991373000084	25.4934431999864
8	1	8	distractor	78	Right	Left	LeftArrow	0	1.33653210001648	27	27.0054664000054	27.4988714999927	29.4935306000116
9	1	9	target	77	Left	Left	LeftArrow	1	1.29600890001166	31	31.0020604000019	31.4983440999931	33.4937882999948
10	1	10	target	82	Left	Left	LeftArrow	1	0.971593399997801	35	35.0054194999975	35.4997820999997	37.493321899994
11	1	11	distractor	1	Right	Right	RightArrow	1	1.10260039998684	39	39.0001364999916	39.4974168000044	41.4929969999939
12	1	12	distractor	2	Right	Left	LeftArrow	0	2.16691749999882	43	43.0045832000033	43.4971817999904	45.4948282999976
