trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0542158999014646	0.595311000011861	2.50000980007462
2	1	2	filler	2	None			NaN	0	3.5	3.52138620009646	4.01047950005159	5.99710449995473
3	1	3	distractor	66	Right	Right	RightArrow	1	1.83550400007516	7	7.00564999994822	7.50596629991196	9.49345949990675
4	1	4	target	3	Left	Left	LeftArrow	1	1.80975849996321	11	11.0013381000608	11.5036180000752	13.4939802999143
5	1	5	target	64	Left	Left	LeftArrow	1	2.13434719992802	15	14.9998981999233	15.5149884000421	17.494897400029
6	1	6	distractor	44	Right	Right	RightArrow	1	1.220536199864	19	18.9992792000994	19.5006343000568	21.4934395998716
7	1	7	distractor	45	Right	Left	LeftArrow	0	1.14126390009187	23	23.0048760999925	23.4981543999165	25.4934684999753
8	1	8	distractor	23	Right	Left	LeftArrow	0	1.07636519987136	27	27.0069168000482	27.5001648000907	29.4934725998901
9	1	9	target	43	Left	Left	LeftArrow	1	1.27158880000934	31	30.9993648000527	31.4991788999178	33.4935059000272
10	1	10	target	22	Left	Right	RightArrow	0	1.22940979991108	35	35.0047365000937	35.5007209000178	37.4934872998856
11	1	11	distractor	65	Right	Right	RightArrow	1	2.05840639979579	39	39.0106569000054	39.499309200095	41.4940396000165
12	1	12	target	24	Left	Left	LeftArrow	1	1.59391290019266	43	42.9991611998994	43.4992982998956	45.4933672000188
