trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None			NaN	0	0	0.054804699961096	0.504834300139919	2.49586850008927
2	1	2	filler	2	None			NaN	0	3.5	3.50834150006995	3.9991743999999	5.99547239998356
3	1	3	distractor	44	Right	Right	RightArrow	1	1.35889440006576	7	7.00564670003951	7.49861530005001	9.49343569995835
4	1	4	distractor	45	Right			-1	0	11	11.004332800163	11.5020210000221	13.4953966001049
5	1	5	distractor	66	Right			-1	0	15	15.023300900124	15.5044804001227	17.4941505000461
6	1	6	target	43	Left	Right	RightArrow	0	1.73233369993977	19	19.0086354999803	19.5006017000414	21.4934595001396
7	1	7	target	65	Left			-1	0	23	22.9987761001103	23.4989736001007	25.49687979999
8	1	8	distractor	22	Right	Right	RightArrow	1	1.85056559997611	27	27.0140371001326	27.5000032000244	29.4933478001039
9	1	9	distractor	1	Right	Right	RightArrow	1	1.26906120008789	31	31.0008086999878	31.5049286000431	33.493359999964
10	1	10	target	23	Left			-1	0	35	35.0048605999909	35.5017069000751	37.4959971001372
11	1	11	target	3	Left	Left	LeftArrow	1	1.89702390017919	39	39.015262400033	39.4996746999677	41.4933962000068
12	1	12	target	24	Left	Left	LeftArrow	1	1.85201240004972	43	43.0049712001346	43.4995677000843	45.4934718001168
