trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0834131999872625	0.520263100042939	2.49637199984863
2	1	2	filler	24	None			NaN	0	3.5	3.5043122000061	4.00230439985171	5.99869569996372
3	1	3	target	2	Left	Right	RightArrow	0	1.23542820010334	7	7.00280659995042	7.50061489990912	9.49349979986437
4	1	4	distractor	43	Right	Right	RightArrow	1	1.81850850000046	11	11.0048378999345	11.496095799841	13.4934578000102
5	1	5	target	3	Left	Left	LeftArrow	1	2.91308680013753	15	15.0000207999256	15.4988815998659	17.4996892998461
6	1	6	distractor	65	Right	Right	RightArrow	1	2.74702760018408	19	19.0057798998896	19.4978375998326	21.4943184999283
7	1	7	distractor	22	Right	Right	RightArrow	1	2.70735599985346	23	23.0008477999363	23.4986819999758	25.4965001000091
8	1	8	target	64	Left	Right	RightArrow	0	1.67020849999972	27	27.0000398999546	27.4994391999207	29.4934349998366
9	1	9	target	23	Left			-1	0	31	31.0002413999755	31.4988967999816	33.4983063000254
10	1	10	target	66	Left			-1	0	35	35.0141102999914	35.4974387998227	37.4939615000039
11	1	11	distractor	45	Right	Left	LeftArrow	0	0.819765200139955	39	39.0080806999467	39.5002412998583	41.4934082999825
12	1	12	distractor	44	Right	Right	RightArrow	1	1.54630869999528	43	42.9997849999927	43.498249999946	45.4934012000449
