trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.0850629999767989	0.515012899879366	2.49472359986976
2	1	2	filler	43	None	Right	RightArrow	NaN	2.00673920009285	3.5	3.50837099994533	3.99907239992172	5.99755189986899
3	1	3	distractor	65	Right	Right	RightArrow	1	0.805432799970731	7.5	7.50721509987488	7.99675449985079	9.99352109991014
4	1	4	target	44	Left	Right	RightArrow	0	0.753277000039816	11.5	11.5059938000049	12.0000717998482	13.9937984999269
5	1	5	target	64	Left	Right	RightArrow	0	1.23937429999933	15.5	15.5057092998177	15.9964858000167	17.99346040003
6	1	6	distractor	66	Right	Right	RightArrow	1	1.40206340001896	19.5	19.5065095999744	19.9997902999166	21.9934063998517
7	1	7	distractor	1	Right	Left	LeftArrow	0	1.25003210012801	23.5	23.5063813999295	24.0003137998283	25.9934779999312
8	1	8	distractor	45	Right	Right	RightArrow	1	1.03678970015608	27.5	27.50558119989	28.0011244998313	29.9934534998611
9	1	9	target	3	Left	Right	RightArrow	0	1.46722679981031	31.5	31.5056765999179	32.0020981000271	33.9935753999744
10	1	10	distractor	24	Right	Right	RightArrow	1	1.42380549991503	35.5	35.5060928999446	36.0004344999325	37.9936395999976
11	1	11	target	2	Left	Right	RightArrow	0	1.59501990000717	39.5	39.5062191998586	39.9971133999061	41.9936543998774
12	1	12	target	23	Left	Right	RightArrow	0	1.22991589992307	43.5	43.5055482999887	43.9965498000383	45.9934441000223
