trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	84	None			NaN	0	0	0.0484911999665201	0.501995200000238	2.49432949995389
2	1	2	filler	77	None	Left	LeftArrow	NaN	0.785089500015602	3.5	3.51380269997753	4.0036249999539	5.99344679998467
3	1	3	target	79	Left			-1	0	7.5	7.49981609999668	7.99778419994982	9.994259900006
4	1	4	target	80	Left	Left	LeftArrow	1	0.823240700003225	11.5	11.5114540999639	11.998181599949	13.9935378999799
5	1	5	distractor	3	Right	Left	LeftArrow	0	1.36872369999764	15.5	15.4998113999609	15.9980393999722	17.9934016999905
6	1	6	distractor	4	Right	Left	LeftArrow	0	1.55537800001912	19.5	19.5001017999602	19.9994614999741	21.9934426999534
7	1	7	distractor	81	Right	Right	RightArrow	1	1.7045603999868	23.5	23.5060617999989	23.9976749999914	25.993418099999
8	1	8	target	1	Left	Left	LeftArrow	1	0.734359599999152	27.5	27.5057875000057	27.9978848999599	29.9934595999657
9	1	9	target	78	Left	Right	RightArrow	0	0.568191099970136	31.5	31.5000008000061	32.0024361999822	33.993443299958
10	1	10	distractor	82	Right	Left	LeftArrow	0	2.00201260001631	35.5	35.499741699954	35.999857799965	37.9946837999742
11	1	11	distractor	2	Right			-1	0	39.5	39.5001347999787	39.998995699978	41.9950186999631
12	1	12	target	83	Left	Left	LeftArrow	1	1.04741150001064	43.5	43.5142427999526	44.0013093999587	45.9934510999592
