trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	0.0811601000023074	0.506780600000639	2.49770800000988
2	1	2	filler	84	None			NaN	0	3.5	3.51982139999745	4.00247529998887	5.99928709998494
3	1	3	target	82	Left	Left	LeftArrow	1	1.69124559999909	7	7.0056158999796	7.50076249998529	9.4937634000089
4	1	4	target	77	Left	Left	LeftArrow	1	2.25368849997176	11	11.0047016000026	11.5032022999949	13.4964760000003
5	1	5	target	81	Left	Left	LeftArrow	1	1.07252889999654	15	14.999720599968	15.5020651000086	17.4934700999875
6	1	6	distractor	3	Right	Right	RightArrow	1	0.986156200000551	19	18.9993410999887	19.4976036999724	21.4933499000035
7	1	7	distractor	2	Right	Right	RightArrow	1	0.930401099962182	23	23.0044414000004	23.5022095000022	25.4933905999642
8	1	8	target	1	Left	Right	RightArrow	0	0.799779499997385	27	26.9999773000018	27.499964699964	29.493442899955
9	1	9	distractor	78	Right	Left	LeftArrow	0	0.808070400031283	31	31.004946400004	31.5020829999703	33.4932991999667
10	1	10	distractor	79	Right	Right	RightArrow	1	2.00692070001969	35	35.0008337000036	35.5028240999673	37.4964012999553
11	1	11	target	80	Left	Right	RightArrow	0	1.49766629998339	39	39.0056982999668	39.5015274999896	41.4935265000095
12	1	12	distractor	4	Right	Left	LeftArrow	0	1.83427859999938	43	43.0001283999882	43.4977994000074	45.4935149999801
