trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None	Right	RightArrow	NaN	2.09514330001548	0	0.0891276000184007	0.505351400002837	2.49619860004168
2	1	2	filler	66	None			NaN	0	4	4.00714570004493	4.50229900004342	6.49522290000459
3	1	3	target	2	Left	Left	LeftArrow	1	2.73168040002929	7.5	7.5046788000036	7.99846380000236	9.99482250004075
4	1	4	target	64	Left	Right	RightArrow	0	1.72981680004159	11.5	11.5063966000453	11.9991834000102	13.9934536000364
5	1	5	distractor	23	Right	Right	RightArrow	1	2.48080339998705	15.5	15.5006200000062	15.998577600054	17.9994181000511
6	1	6	target	65	Left	Right	RightArrow	0	2.27527709997958	19.5	19.5003687000135	19.999889800034	21.995832900051
7	1	7	target	22	Left	Right	RightArrow	0	2.37037909997161	23.5	23.499735600024	24.0043107000529	25.9940248000203
8	1	8	distractor	44	Right			-1	0	27.5	27.5049170000129	28.0037251000176	29.9943614000222
9	1	9	distractor	43	Right	Right	RightArrow	1	2.97040910000214	31.5	31.5169320999994	32.0045959000126	33.9982291000197
10	1	10	target	45	Left	Right	RightArrow	0	1.18311660003383	35.5	35.5056802000036	36.0017750000115	37.9934575000079
11	1	11	distractor	1	Right	Right	RightArrow	1	2.83022179995896	39.5	39.4987086000037	39.9991116000456	41.9991593000013
12	1	12	distractor	24	Right	Left	LeftArrow	0	0.0314860999933444	43.5	43.5000550000113	44.0006484000478	45.9933646999998
