trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	2.03133609995712	2.06276870000875	2.49621680000564
2	1	2	filler	78	None			NaN	0	3.5	3.51773199997842	4.0470446999534	5.99686779995682
3	1	3	distractor	4	Right			-1	0	7	7.02215919998707	7.51959479996003	9.49544849997619
4	1	4	distractor	3	Right			-1	0	11	11.0962900999584	11.5003175999736	13.4986841999926
5	1	5	distractor	77	Right	Left	LeftArrow	0	1.87155849998817	15	15.016008400009	15.5049829999916	17.4934499000083
6	1	6	distractor	84	Right	Right	RightArrow	1	1.26496050000424	19	19.0080423000036	19.4991178999771	21.4934486999991
7	1	7	target	79	Left	Right	RightArrow	0	0.541949400037993	23	23.0058504999615	23.4981361999526	25.4930339999846
8	1	8	target	82	Left			-1	0	27	27.0060242000036	27.4970415999996	29.4971762999776
9	1	9	target	81	Left	Left	LeftArrow	1	1.44222699996317	31	31.0184374999953	31.497598899994	33.4934509999584
10	1	10	distractor	1	Right	Right	RightArrow	1	0.983743599965237	35	34.9995921999798	35.4986782000051	37.4933898999589
11	1	11	target	80	Left	Left	LeftArrow	1	0.773402900027577	39	39.0052478999714	39.4993150999653	41.4934175999952
12	1	12	target	2	Left	Right	RightArrow	0	0.690132900024764	43	43.0055470999796	43.5027308999561	45.4934559999965
