trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.0386485001072288	0.503712899982929	2.49886750010774
2	1	2	filler	1	None			NaN	0	3.5	3.50952650001273	4.00222020014189	5.99428800004534
3	1	3	distractor	22	Right	Right	RightArrow	1	1.0377112000715	7	7.00923310010694	7.49905030010268	9.49351459997706
4	1	4	distractor	44	Right	Right	RightArrow	1	1.39176200004295	11	10.9989789000247	11.5003076000139	13.4930865999777
5	1	5	target	24	Left	Left	LeftArrow	1	1.43721919995733	15	15.0043546000961	15.5004358000588	17.4936933000572
6	1	6	target	45	Left			-1	0	19	19.0001785000786	19.5034401000012	21.4942880000453
7	1	7	target	23	Left			-1	0	23	23.0172171001323	23.4994626000989	25.4961735999677
8	1	8	target	43	Left	Left	LeftArrow	1	1.20554080000147	27	27.0071426001377	27.5022001999896	29.493092500139
9	1	9	distractor	2	Right	Right	RightArrow	1	1.55165120004676	31	30.998745799996	31.4995226999745	33.4931408001576
10	1	10	distractor	65	Right	Left	LeftArrow	0	1.87183300009929	35	34.9990925001912	35.4984285000246	37.4934666000772
11	1	11	distractor	64	Right			-1	0	39	39.0000779000111	39.5047327000648	41.4991509001702
12	1	12	target	66	Left			-1	0	43	43.0150282001123	43.5040645999834	45.498982100049
